method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
TFMLLM (tuned),993.2,75.7,84.0,59.78846153846154,0.3394555,0.33449838749926053,0.1063900153425611,0.10912093705187625,0.054991395608279516,1.0,0.0,0.0,25.0,2961.633358010879,2.723974512173579,3288.981181133078,6.848827070405043,0.9449243100796472,0.9449243100796472,0.5384615384615384,66.0,0.23973534356282822,0.2131301977910519,0.23467848294727905,3.8973950147628784,0.23938024044036865,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned,TFMLLM,TFMLLM,TFMLLM
TFMLLM (tuned + ensemble),989.0,77.7,83.4,60.17307692307692,0.335134,0.3362808991718635,0.10640438359927296,0.11065655156033738,0.02944765220821832,0.0,0.0,1.0,25.0,2961.633358010879,12.796516849444462,3288.981181133078,30.230078733792155,0.9472661542018821,0.9472661542018821,0.5384615384615384,67.5,0.2453538671918103,0.21968386030258233,0.23467848294727905,3.8973950147628784,0.23938024044036865,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,hpo,tuned_ensemble,TFMLLM,TFMLLM,TFMLLM
260401-engineeringLLMAdapterEngineered (default),985.7,54.9,81.7,60.48076923076923,0.33167675,0.30778232767267605,0.10562364980045308,0.09349593390686498,0.01810644731976141,0.0,0.0,0.0,26.0,78.75433874130249,1.15132186963008,109.65705401723842,2.7221748988184546,0.9856674066209826,0.9856674066209826,0.8461538461538461,59.5,0.22588599762831768,0.1697036582713105,0.25148060368312086,0.6966519355773926,0.059387803077697754,0.6118373306560292,0.11664991488371194,1.0,1.0,1.0,config,default,260401-engineeringLLMAdapterEngineered,260401-engineeringLLMAdapterEngineered,260401-engineering
LLMAdapterEngineered260331-engineering (default),985.2,78.5,89.6,60.51923076923077,0.33124462,0.3458713949127755,0.09249561639674497,0.09698525222333446,0.02303897044548982,0.0,0.0,0.0,26.0,167.29292538532843,2.079460171552805,247.97724706467477,6.093849444201407,0.9491702853962546,0.9491702853962546,0.5769230769230769,65.25,0.2590383710999979,0.1697036582713105,0.25507709491119096,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,config,default,LLMAdapterEngineered260331-engineering,LLMAdapterEngineered260331-engineering,260331-engineering
260331-engineeringLLMAdapterEngineered (default),985.2,78.5,89.6,60.51923076923077,0.33124462,0.3458713949127755,0.09249561639674497,0.09698525222333446,0.02303897044548982,0.0,0.0,0.0,26.0,167.29292538532843,2.079460171552805,247.97724706467477,6.093849444201407,0.9491702853962546,0.9491702853962546,0.5769230769230769,65.25,0.2590383710999979,0.1697036582713105,0.25507709491119096,1.9585683345794678,0.1091843843460083,0.8686314735590643,0.12960699600802716,1.0,1.0,1.0,config,default,260331-engineeringLLMAdapterEngineered,260331-engineeringLLMAdapterEngineered,260331-engineering
LLMBaselineBidirectionalPooling (default),982.5,77.5,79.7,60.76923076923077,0.32843563,0.34880579920330573,0.09202307255427938,0.10068244449507191,0.02071662884113111,0.0,0.0,0.0,26.0,296.1846776283704,5.262872099876404,444.6397341794993,16.176351364114225,0.9680820827973088,0.9680820827973088,0.6153846153846154,65.0,0.24904090214958086,0.22434076593020455,0.23942217387685338,1.9508731365203857,0.09029173851013184,0.5956565101267928,0.106862937635661,1.0,1.0,1.0,config,default,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
FASTAI (default),980.8,77.9,87.6,60.92307692307692,0.32670698,0.288123055728371,0.08844151375410991,0.09385198503523148,0.020236544022971835,0.0,0.0,0.0,26.0,10.860430185611431,0.5373485730244563,6.994638182712658,0.7126923811817577,0.9123438163308233,0.9123438163308233,0.0,69.5,0.1839875318919374,0.17566590903030804,0.24120309156415998,7.5358381271362305,0.5021548271179199,7.05601087825265,0.6697827781367506,1.0,1.0,0.0,config,default,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
LR (tuned + ensemble),975.8,107.5,107.9,61.38461538461539,0.3215212,0.3378375507356806,0.11271464413052529,0.10680012789009957,0.05495174355387671,1.0,0.0,0.0,25.0,850.5932778853637,0.7427925421641424,745.9668689586414,0.8472353420618325,0.9483104950030886,0.9483104950030886,0.0,66.0,0.2232717993344222,0.21337204065526327,0.24035537561853354,806.0814027786255,0.3253176212310791,742.9900689506937,0.5497992114586585,1.0,1.0,0.0,hpo,tuned_ensemble,LR,LinearModel,tabarena-2025-10-20
KNN (tuned + ensemble),968.1,94.8,110.8,62.07692307692308,0.31374243,0.3211434375986989,0.10872857929747298,0.08565999410149833,0.019362472540132084,0.0,0.0,0.0,26.0,616.1736641572072,140.33254272204178,135.73507035509718,14.394266012367572,0.9556143300015966,0.9556143300015966,0.0,64.75,0.20817890580969484,0.22746269872533686,0.27037799164628273,102.50923836231232,0.5077327489852905,116.30443316518854,0.8666619200255803,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (tuned + ensemble),967.0,75.0,86.9,62.17307692307692,0.31266207,0.34047088422710914,0.09081556662400425,0.0966425916205289,0.017535006791374482,0.0,0.0,0.0,26.0,7258.317269013478,32.446545784290024,10896.300955050374,99.2471658841067,0.9897682445759369,0.9897682445759369,0.6153846153846154,64.0,0.2429720676743069,0.21967485919098773,0.24002151171723143,1.9508731365203857,0.09029173851013184,0.5956565101267928,0.106862937635661,1.0,1.0,1.0,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
