method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
FTTransformer (tuned),1182.1,849.4,10661.6,51.5,0.31756756,0.4112416786267736,0.28534576089539315,0.28534576089539315,0.02108927108927109,0.0,0.0,0.0,2.0,10123.901282548904,0.24270522594451904,16392.248155917892,0.7598527142963887,0.9764150943396226,0.9764150943396226,0.0,51.5,0.4112416786267736,0.266184744990162,1.5603335664498805,10123.901282548904,0.24270522594451904,16392.248155917892,0.7598527142963887,0.9764150943396226,0.9764150943396226,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
LLMBaseline (default),1178.5,0.0,6194.4,51.75,0.3141892,0.33849397784487484,0.17555754096036297,0.17555754096036297,0.019345794392523364,0.0,0.0,0.0,2.0,215.69019055366516,7.1320847272872925,431.4254195555334,28.567410520473732,1.0,1.0,0.5,51.75,0.33849397784487484,0.19519819768301425,1.0333244644551285,215.69019055366516,7.1320847272872925,431.4254195555334,28.567410520473732,1.0,1.0,0.5,config,default,LLMBaseline,LLMBaseline,LLMBaseline
FTTransformer (tuned + ensemble),1160.5,0.0,11118.2,53.0,0.2972973,0.4293096478952887,0.2955851265858387,0.2955851265858387,0.020283199387677,0.0,0.0,0.0,2.0,10123.901282548904,1.28134286403656,16392.248155917892,4.2261567646825915,1.0,1.0,0.0,53.0,0.4293096478952887,0.2993193678927213,1.707675973841412,10123.901282548904,1.28134286403656,16392.248155917892,4.2261567646825915,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
XT (tuned + ensemble),1145.9,0.0,14458.6,54.0,0.2837838,0.3484540997161468,0.12246072223270332,0.12246072223270332,0.019176136363636364,0.0,0.0,0.0,2.0,625.9427284002304,0.4174637794494629,944.9580068131902,1.193416407306516,1.0,1.0,0.0,54.0,0.3484540997161468,0.23673852015702873,0.9730333291205913,625.9427284002304,0.4174637794494629,944.9580068131902,1.193416407306516,1.0,1.0,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
TABICL_GPU (default),1142.2,0.0,8993.8,54.25,0.2804054,0.34330894524332667,0.17074257356191114,0.17074257356191114,0.018436703483432453,0.0,0.0,0.0,2.0,6.759353399276733,0.3235567808151245,12.72634710184913,1.2239247916698444,1.0,1.0,0.5,54.25,0.34330894524332667,0.20306110090882054,1.0350349907709178,6.759353399276733,0.3235567808151245,12.72634710184913,1.2239247916698444,1.0,1.0,0.5,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
XGB (default),1138.4,320.8,22659.0,54.5,0.27702704,0.33293199596446044,0.06340074596446044,0.06340074596446044,0.02073820395738204,0.0,0.0,0.0,2.0,3.695494294166565,0.2785605192184448,5.289976884146886,0.612171809773016,0.9614036558956227,0.9614036558956227,0.0,54.5,0.33293199596446044,0.261497460843368,0.8819280545550481,3.695494294166565,0.2785605192184448,5.289976884146886,0.612171809773016,0.9614036558956227,0.9614036558956227,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
EBM (default),1131.0,0.0,8291.1,55.0,0.27027026,0.3536804096788353,0.1970357915188834,0.1970357915188834,0.018481182795698922,0.0,0.0,0.0,2.0,17.778784036636353,0.01283884048461914,20.97983545523431,0.038810746768329164,1.0,1.0,0.0,55.0,0.3536804096788353,0.2036704977798712,1.1045603607572336,17.778784036636353,0.01283884048461914,20.97983545523431,0.038810746768329164,1.0,1.0,0.0,config,default,EBM,ExplainableBM,tabarena-2025-09-03
XT (tuned),1127.2,0.0,15059.7,55.25,0.2668919,0.3618438405892026,0.13350821472950525,0.13350821472950525,0.018681318681318684,0.0,0.0,0.0,2.0,625.9427284002304,0.0885695219039917,944.9580068131902,0.2951315292544808,1.0,1.0,0.0,55.25,0.3618438405892026,0.24632071758861548,1.0129373440216807,625.9427284002304,0.0885695219039917,944.9580068131902,0.2951315292544808,1.0,1.0,0.0,hpo,tuned,XT,ExtraTrees,tabarena-2025-06-12
XRFM_GPU (default),1108.0,0.0,18798.7,56.5,0.25,0.34675674919894395,0.10119461902142934,0.10119461902142934,0.018770764119601328,0.0,0.0,0.0,2.0,7.0264798402786255,0.6423618793487549,10.611663728517172,2.003803783642696,1.0,1.0,0.0,56.5,0.34675674919894395,0.24936401949900772,0.9432927693741197,7.0264798402786255,0.6423618793487549,10.611663728517172,2.003803783642696,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
GBM (default),1100.2,0.0,23962.2,57.0,0.24324325,0.3450280927401493,0.07502158655927788,0.07502158655927788,0.019256756756756758,0.0,0.0,0.0,2.0,7.847806930541992,0.8942327499389648,9.749266133438054,1.7936320353376514,1.0,1.0,0.0,57.0,0.3450280927401493,0.26745245194009787,0.9112164113602559,7.847806930541992,0.8942327499389648,9.749266133438054,1.7936320353376514,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
XT (default),1096.2,0.0,17732.6,57.25,0.23986487,0.37005082572074316,0.1253012295979647,0.1253012295979647,0.018235387800605192,0.0,0.0,0.0,2.0,0.437250018119812,0.05036592483520508,0.6605466368516932,0.14170342857662288,1.0,1.0,0.0,57.25,0.37005082572074316,0.26224813694345406,1.0164022563023825,0.437250018119812,0.05036592483520508,0.6605466368516932,0.14170342857662288,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
KNN (tuned + ensemble),1084.2,0.0,9013.6,58.0,0.22972973,0.3909578659298062,0.22206897704091755,0.22206897704091755,0.017370470200658877,0.0,0.0,0.0,2.0,82.97383320331573,0.2500436305999756,122.57922803454062,0.8124732335913082,1.0,1.0,0.0,58.0,0.3909578659298062,0.24238741037528808,1.261077202244295,82.97383320331573,0.2500436305999756,122.57922803454062,0.8124732335913082,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
LLMBaselineBidirectionalPooling (tuned),1080.1,0.0,13819.7,58.25,0.22635135,0.36559399830856354,0.14845752049667427,0.14845752049667427,0.0172823023290313,0.0,0.0,0.0,2.0,3006.416293978691,7.736266255378723,6024.062901369213,30.993842360198354,1.0,1.0,0.5,58.25,0.36559399830856354,0.2419723912314013,1.0434999030516197,3006.416293978691,7.736266255378723,6024.062901369213,30.993842360198354,1.0,1.0,0.5,hpo,tuned,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
RF (tuned + ensemble),1067.7,0.0,19659.9,59.0,0.21621622,0.38510283314769683,0.1226784313596348,0.1226784313596348,0.017680551393467185,0.0,0.0,0.0,2.0,643.7319276332855,0.7144904136657715,973.2707203083279,2.47676175924342,1.0,1.0,0.0,59.0,0.38510283314769683,0.28421792439339255,1.0418580196686382,643.7319276332855,0.7144904136657715,973.2707203083279,2.47676175924342,1.0,1.0,0.0,hpo,tuned_ensemble,RF,RandomForest,tabarena-2025-06-12
RF (tuned),1037.5,0.0,16837.0,60.75,0.19256757,0.37858539243014183,0.13546612637509597,0.13546612637509597,0.016698735568993952,0.0,0.0,0.0,2.0,643.7319276332855,0.09898459911346436,973.2707203083279,0.3220284796149844,1.0,1.0,0.0,60.75,0.37858539243014183,0.2667707783281756,1.048894639893725,643.7319276332855,0.09898459911346436,973.2707203083279,0.3220284796149844,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
KNN (tuned),1014.5,0.0,11264.7,62.0,0.17567568,0.422874287278183,0.23970597044649988,0.23970597044649988,0.01616688396349413,0.0,0.0,0.0,2.0,82.97383320331573,0.016535520553588867,122.57922803454062,0.048655479514999905,1.0,1.0,0.0,62.0,0.422874287278183,0.28481947309541766,1.4271274144210802,82.97383320331573,0.016535520553588867,122.57922803454062,0.048655479514999905,1.0,1.0,0.0,hpo,tuned,KNN,KNeighbors,tabarena-2025-10-20
RF (default),1000.0,0.0,21108.2,62.75,0.16554055,0.38968683850162356,0.12436468030361425,0.12436468030361425,0.016290238836967806,0.0,0.0,0.0,2.0,1.0457769632339478,0.05786621570587158,1.2762941238074768,0.15689440970497323,1.0,1.0,0.0,62.75,0.38968683850162356,0.2893514234894658,1.0538069205954792,1.0457769632339478,0.05786621570587158,1.2762941238074768,0.15689440970497323,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
LLMBaselineBidirectional (default),969.3,0.0,25010.9,64.25,0.14527027,0.49165206025408537,0.02239945855115244,0.02239945855115244,0.01601246105919003,0.0,0.0,0.0,2.0,215.45355784893036,6.648554086685181,430.9512057183895,26.625520397573684,1.0,1.0,0.5,64.25,0.49165206025408537,0.5851175525217241,1.1181490258586373,215.45355784893036,6.648554086685181,430.9512057183895,26.625520397573684,1.0,1.0,0.5,config,default,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
KNN (default),891.0,0.0,16111.1,67.5,0.10135135,0.48882041943453747,0.24590543967745238,0.24590543967745238,0.014815627743634766,0.0,0.0,0.0,2.0,0.40182673931121826,0.016922712326049805,0.6022725533143801,0.0496363767689906,1.0,1.0,0.0,67.5,0.48882041943453747,0.4043121221133431,1.786181878768171,0.40182673931121826,0.016922712326049805,0.6022725533143801,0.0496363767689906,1.0,1.0,0.0,config,default,KNN,KNeighbors,tabarena-2025-10-20
