method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
TABICL_GPU (default),1252.3,182.9,192.9,46.7,0.5189474,0.14264187457282418,0.09793732317583054,0.08295866870178809,0.0672470023947624,0.0,0.0,1.0,9.0,5.78800139427185,0.3878412485122681,8.587404509961313,1.1215850837418366,0.7386300495731268,0.7386300495731268,0.5,62.75,0.08213377404066352,0.05720486243142141,0.6510330812384961,5.6205161809921265,0.3235567808151245,6.5298062822300045,0.8821199416162487,1.0,1.0,0.5,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
TABM_GPU (default),1251.3,133.4,116.9,46.8,0.5178948,0.13521962650423747,0.05792215070229681,0.05937855553291674,0.02717347131966613,0.0,0.0,0.0,10.0,28.400326013565063,0.08160791397094727,32.63854094902305,0.21358119100963235,0.7774510508951363,0.7774510508951363,0.0,41.5,0.14736609701101244,0.04964348802522442,0.7258697745282106,12.664602398872375,0.07509005069732666,21.687240169356784,0.1943600429091863,0.8254791315011916,0.8254791315011916,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
LLMSlot260508-LS-qwen-bidir-num_emb-pwl (tuned),1240.6,180.3,185.3,47.85,0.50684214,0.14138080386984636,0.06201822233565113,0.05732009150847013,0.026920154697036118,0.0,0.0,0.0,10.0,11415.943989920615,16.4707674741745,15045.134692146617,46.19634847185324,0.8133382601640345,0.8133382601640345,0.1,41.0,0.13832293948198915,0.06817492412382678,0.6879031743594095,10981.009161829948,18.153900265693665,14495.706309024561,47.05604788199738,0.9343285237649677,0.9343285237649677,0.0,hpo,tuned,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,260508-LS-qwen-bidir-num_emb-pwl
EBM (default),1240.1,125.8,97.0,47.9,0.5063158,0.15401419992174675,0.09690639694095454,0.07742729552704304,0.02479930672426979,0.0,0.0,0.0,10.0,13.000083136558533,0.020307040214538573,17.162290393201637,0.05807767126240073,0.862369704262967,0.862369704262967,0.0,51.5,0.08289151304211129,0.07068729758715742,0.7226117806640642,9.200192213058472,0.01930689811706543,13.886618494551156,0.04864100147789767,1.0,1.0,0.0,config,default,EBM,ExplainableBM,tabarena-2025-09-03
LLMSlot260508-LS-qwen-bidir-num_emb-pwl (default),1238.6,140.9,124.0,48.05,0.50473684,0.15044874578161666,0.06478448132470843,0.06580257396772711,0.02455597811052118,0.0,0.0,0.0,10.0,1080.9935669898987,15.528113865852356,1424.4219287467286,42.61473107076805,0.8126780462140821,0.8126780462140821,0.1,40.0,0.13375968719715936,0.0695012658618345,0.730781132226221,982.0285993814468,17.074066042900085,1436.4760509504283,41.69738863809907,0.8314319879443415,0.8314319879443415,0.0,config,default,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,LLMSlot260508-LS-qwen-bidir-num_emb-pwl,260508-LS-qwen-bidir-num_emb-pwl
LLMSlot260506-LS-qwen-bidir (default),1230.5,140.5,120.4,48.85,0.4963158,0.1507340237315477,0.07890839836210112,0.06566646728696617,0.02745408366210102,0.0,0.0,0.0,10.0,1779.1980257511138,24.049144983291626,2341.0874014298915,66.64907333261185,0.846105988108224,0.846105988108224,0.1,48.0,0.14235107701291305,0.09155542040747902,0.7424620727875199,1786.1145968437195,24.956908226013184,2582.844470807385,67.94841202420433,0.9791878172588834,0.9791878172588834,0.0,config,default,LLMSlot260506-LS-qwen-bidir,LLMSlot260506-LS-qwen-bidir,260506-LS-qwen-bidir
NN_TORCH (tuned),1221.9,149.7,160.6,49.7,0.48736846,0.13232517282739878,0.06308377607955587,0.05931600262210367,0.029960317875372056,0.0,0.0,0.0,10.0,5467.730518627167,0.05821800231933594,6915.66297383334,0.16069805272043194,0.8125543503728017,0.8125543503728017,0.0,45.0,0.09236370773801827,0.06671751748190005,0.7372886885338203,4240.75880587101,0.05744624137878418,5609.399443801145,0.14184914736387688,0.867511055328196,0.867511055328196,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
FASTAI (tuned),1209.7,144.3,149.3,50.9,0.47473684,0.1663328540031901,0.09700601010232013,0.08682486895043882,0.0329272985857521,0.0,0.0,0.0,10.0,2018.0059858798982,0.34718167781829834,2705.9373274255604,0.8910471655217632,0.8702895919205842,0.8702895919205842,0.0,55.0,0.06998393531275598,0.08082005766644429,0.7888037942882513,1939.249927520752,0.3087501525878906,2721.8722746730828,0.8309573679282285,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
RF (tuned + ensemble),1190.5,152.5,157.1,52.8,0.45473686,0.17394752755161777,0.09994114967355358,0.0822038702003148,0.024880947972401684,0.0,0.0,0.0,10.0,639.919761300087,0.7600911378860473,883.4449376338104,2.1927912082655423,0.8795727965426675,0.8795727965426675,0.0,57.0,0.1464392011099065,0.10242397466201004,0.6578479502785277,634.1022888422012,0.8186171054840088,820.9755438408249,1.9992202197079605,1.0,1.0,0.0,hpo,tuned_ensemble,RF,RandomForest,tabarena-2025-06-12
MNCA_GPU (tuned),1186.5,138.1,130.6,53.2,0.45052636,0.15469835545999994,0.07404053321041021,0.07243691640739622,0.02426739308056732,0.0,0.0,0.0,10.0,7758.800104784966,0.21431643962860109,9879.976293997683,0.5700211867143324,0.901399403321585,0.901399403321585,0.0,49.5,0.11963758222294207,0.08085059691650398,0.6691448697174076,7742.386865973473,0.1970144510269165,9462.390042597679,0.5089444821072494,1.0,1.0,0.0,hpo,tuned,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
XT (default),1139.4,133.2,155.8,57.8,0.40210527,0.20236336605395316,0.08134512006966571,0.0714219238808328,0.02106786109846042,0.0,0.0,0.0,10.0,0.4802734851837158,0.05440554618835449,0.6541057614256054,0.14494471808517267,0.9116288691540928,0.9116288691540928,0.0,60.5,0.18573350988280424,0.1281532872078538,0.6707423430861167,0.44306135177612305,0.053238630294799805,0.6490851517845184,0.14046048882353168,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
RF (tuned),1129.0,111.6,125.4,58.8,0.39157894,0.18630972583095756,0.10131346754426968,0.0861787602071576,0.019675180174525395,0.0,0.0,0.0,10.0,639.919761300087,0.10969460010528564,883.4449376338104,0.30426944722074273,0.9305389640912379,0.9305389640912379,0.0,65.5,0.1878752857266931,0.10179626747168546,0.6800119010677438,634.1022888422012,0.1176149845123291,820.9755438408249,0.28785571857328096,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
XRFM_GPU (default),1125.9,169.3,197.9,59.1,0.38842106,0.20033842883704947,0.0792566443945518,0.05994273512891524,0.04216685860087264,0.0,0.0,0.0,10.0,10.383532214164735,1.0210612297058106,14.486237250193103,2.7672766391836623,0.8724507855271215,0.8724507855271215,0.0,62.5,0.1677447892725598,0.1264014645200441,0.6484359398371198,8.360172033309937,0.706972599029541,11.953498214909247,1.9939447635945104,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
GBM (default),1108.1,108.2,122.3,60.8,0.37052628,0.17145443751056594,0.08126567371480375,0.07137575253406575,0.017861995051895046,0.0,0.0,0.0,10.0,5.154332160949707,0.24298427104949952,6.782189406315273,0.5350573259524742,0.9571554290969416,0.9571554290969416,0.0,56.5,0.17313200597573608,0.08699552354042818,0.6869835801084777,4.030790686607361,0.036003947257995605,6.507792317597369,0.0893046882077558,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
XGB (default),1103.9,139.3,134.9,61.2,0.3663158,0.1697873595563823,0.07512040977533924,0.06300661615885957,0.017879930770691117,0.0,0.0,0.0,10.0,3.695438528060913,0.18509578704833984,5.02433463215655,0.43916793081234395,0.9662742165886898,0.9662742165886898,0.0,56.5,0.13854319301815393,0.08821642262894278,0.6878818673549805,3.573495388031006,0.14798128604888916,4.835658730148532,0.3606612758803298,1.0,1.0,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
FTTransformer (tuned + ensemble),1092.2,188.5,230.9,62.3,0.35473686,0.2349832448024285,0.13928270829048,0.10216281994596302,0.02128155685777637,0.0,0.0,0.0,10.0,15532.022172904015,2.1974098443984986,20877.90274842892,6.109643396102054,0.8944678513825209,0.8944678513825209,0.0,72.0,0.1425715502716649,0.17471076359721838,0.787641942194613,11422.59593975544,1.7947437763214111,16619.012566196543,4.224316059348629,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
NN_TORCH (default),1084.7,179.4,187.2,63.0,0.34736842,0.18405385039293,0.07712974679528298,0.07720452661052475,0.023896933077716793,0.0,0.0,0.0,10.0,23.30265054702759,0.1679321050643921,29.392681024520197,0.39959905440626164,0.9002363516840386,0.9002363516840386,0.0,67.5,0.13519594412182306,0.10404215988492901,0.7777368461530322,15.17160153388977,0.060141563415527344,20.889159912691397,0.16836316345612595,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMSlot260508-LS-qwen-structured-num_emb-pwl (tuned + ensemble),1079.3,122.5,146.3,63.5,0.34210527,0.1781216878167589,0.0562566364585268,0.04471562281810684,0.01984558669496808,0.0,0.0,0.0,10.0,3322.2940785169603,21.221145391464233,4084.622031671826,66.62839774778236,0.9343422235512744,0.9343422235512744,0.8,70.5,0.1669693743944971,0.12001600354593257,0.6933022728050581,0.5123839378356934,0.05187034606933594,0.7217055509898289,0.15144043990103465,1.0,1.0,1.0,hpo,tuned_ensemble,LLMSlot260508-LS-qwen-structured-num_emb-pwl,LLMSlot260508-LS-qwen-structured-num_emb-pwl,260508-LS-qwen-structured-num_emb-pwl
FASTAI (default),1076.1,140.4,156.6,63.8,0.3389474,0.2303396220418091,0.11353692725363371,0.12198484803467916,0.017767377978828467,0.0,0.0,0.0,10.0,6.822869110107422,0.2687365531921387,9.28219038320343,0.6808720398488228,0.955691508396178,0.955691508396178,0.0,67.0,0.11961071118192901,0.15016846925089405,0.7984568528614648,6.86439573764801,0.2908148765563965,8.96372064066552,0.7315363449374153,1.0,1.0,0.0,config,default,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
LLMSlot260508-LS-qwen-structured-num_emb-pwl (tuned),1073.9,119.0,143.7,64.0,0.33684212,0.1804242596456918,0.05788979224500762,0.04473975112184175,0.018578498519985172,0.0,0.0,0.0,10.0,3322.2940785169603,3.1290409088134767,4084.622031671826,8.814631100273955,0.9397271118785738,0.9397271118785738,0.8,70.5,0.17652604464556432,0.12001600354593257,0.6933022728050581,0.5123839378356934,0.05187034606933594,0.7217055509898289,0.15144043990103465,1.0,1.0,1.0,hpo,tuned,LLMSlot260508-LS-qwen-structured-num_emb-pwl,LLMSlot260508-LS-qwen-structured-num_emb-pwl,260508-LS-qwen-structured-num_emb-pwl
LLMSlot260508-LS-qwen-structured-num_emb-pwl (default),1070.7,119.7,143.1,64.3,0.3336842,0.18165957171823402,0.05809696737771461,0.0449371760588998,0.0181073030487897,0.0,0.0,0.0,10.0,306.8347984790802,3.2616704225540163,376.3119132625139,9.144328704543124,0.9416011788677257,0.9416011788677257,0.8,70.5,0.17918434353205787,0.12001600354593257,0.6933022728050581,0.5123839378356934,0.05187034606933594,0.7217055509898289,0.15144043990103465,1.0,1.0,1.0,config,default,LLMSlot260508-LS-qwen-structured-num_emb-pwl,LLMSlot260508-LS-qwen-structured-num_emb-pwl,260508-LS-qwen-structured-num_emb-pwl
LLMSlotBoost260510-LSB-qwen-causal-trainable8 (default),1060.3,122.1,207.5,65.25,0.32368422,0.2500318711197618,0.16049710423831104,0.1288426595587805,0.018563664216357766,0.0,0.0,0.0,10.0,422.8678530693054,7.673952579498291,604.5862624643223,20.97995081119617,0.9347201308213826,0.9347201308213826,0.6,70.5,0.14382806156368805,0.15060947530438928,0.7709044340050063,0.5634101629257202,0.06701600551605225,0.856162199735149,0.1807996327937178,1.0,1.0,1.0,config,default,LLMSlotBoost260510-LSB-qwen-causal-trainable8,LLMSlotBoost260510-LSB-qwen-causal-trainable8,260510-LSB-qwen-causal-trainable8
LLMSlotBoost260510-LSB-qwen-causal-trainable8 (tuned),1039.7,73.0,129.6,67.1,0.3042105,0.2452039877775099,0.1630994343874032,0.11929076295642357,0.015384517898118117,0.0,0.0,0.0,10.0,3602.083421063423,7.289822936058044,5192.4391605599785,20.441823087381486,1.0,1.0,0.6,66.25,0.1559864250251628,0.15060947530438928,0.7300386937036931,0.5634101629257202,0.06701600551605225,0.856162199735149,0.1807996327937178,1.0,1.0,1.0,hpo,tuned,LLMSlotBoost260510-LSB-qwen-causal-trainable8,LLMSlotBoost260510-LSB-qwen-causal-trainable8,260510-LSB-qwen-causal-trainable8
KNN (tuned + ensemble),1039.2,138.8,188.8,67.15,0.3036842,0.20675301568601467,0.11168994787056397,0.0743630161297737,0.017766270244193087,0.0,0.0,0.0,10.0,82.36774361133575,0.21853458881378174,112.1132721666639,0.585753999400074,0.955661974622996,0.955661974622996,0.0,75.25,0.15614178570482612,0.1408237778730194,0.6692033869544736,80.27998530864716,0.19224977493286133,108.1042243981531,0.5278643837432988,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
LLMSlotBoost260510-LSB-qwen-causal-trainable8 (tuned + ensemble),1035.8,113.0,161.6,67.45,0.30052632,0.2443859466109334,0.16206022709321918,0.11964268774627196,0.01565117907242828,0.0,0.0,0.0,10.0,3602.083421063423,32.49548873901367,5192.4391605599785,86.78328344694373,0.9810152284263959,0.9810152284263959,0.6,70.5,0.1427378147831227,0.15060947530438928,0.7370936955743574,0.5634101629257202,0.06701600551605225,0.856162199735149,0.1807996327937178,1.0,1.0,1.0,hpo,tuned_ensemble,LLMSlotBoost260510-LSB-qwen-causal-trainable8,LLMSlotBoost260510-LSB-qwen-causal-trainable8,260510-LSB-qwen-causal-trainable8
LLMSlotBoost260510-LSB-qwen-causal-trainable4 (tuned + ensemble),1027.9,150.2,196.2,68.15,0.2931579,0.32679713604571947,0.13564940824289462,0.15990266230895445,0.016891138116881525,0.0,0.0,0.0,10.0,5828.068183016777,47.479765105247495,8395.452780121857,135.65500845995794,0.959884168568801,0.959884168568801,0.4,70.5,0.3242286739633687,0.16561365644229414,0.9967950469551639,5119.935792684555,16.27519690990448,5790.315902319125,43.11224778717006,1.0,1.0,0.0,hpo,tuned_ensemble,LLMSlotBoost260510-LSB-qwen-causal-trainable4,LLMSlotBoost260510-LSB-qwen-causal-trainable4,260510-LSB-qwen-causal-trainable4
FTTransformer (tuned),1021.0,152.4,239.0,68.75,0.2868421,0.2395738856535658,0.12979496359265807,0.097417023676892,0.016557906728440784,0.0,0.0,0.0,10.0,15532.022172904015,0.2660644292831421,20877.90274842892,0.735977364538617,0.9427555165716015,0.9427555165716015,0.0,78.5,0.16672560929496677,0.19549028548376707,0.7980054716560474,11422.59593975544,0.23166608810424805,16619.012566196543,0.7094365802455771,1.0,1.0,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
RF (default),1000.0,79.7,137.4,70.55,0.26789474,0.2197586937733144,0.08636316236429156,0.07475087922503931,0.014803481023116455,0.0,0.0,0.0,10.0,0.6175930023193359,0.05410482883453369,0.7979492117236188,0.14371919907044176,0.9984583176155362,0.9984583176155362,0.0,70.5,0.19470075195130093,0.14465309702984608,0.6933022728050581,0.49966633319854736,0.0511164665222168,0.7217055509898289,0.1487612410724093,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
LLMSlotBoost260510-LSB-qwen-causal-trainable4 (default),998.8,148.1,221.4,70.65,0.2668421,0.3344603111826862,0.13735959709071272,0.1612852838557916,0.01662109432527402,0.0,0.0,0.0,10.0,568.0084786891937,10.656382656097412,818.6866816758761,29.448890447274824,0.9675154158007724,0.9675154158007724,0.4,73.25,0.3280383001879989,0.181274589688442,1.0170421682800181,508.3512521982193,16.209651947021484,578.5689727814329,34.87856217582306,1.0,1.0,0.0,config,default,LLMSlotBoost260510-LSB-qwen-causal-trainable4,LLMSlotBoost260510-LSB-qwen-causal-trainable4,260510-LSB-qwen-causal-trainable4
LLMBaselineBidirectional260426-BaselineBidir (default),994.0,113.5,159.8,71.05,0.2626316,0.2158644529399803,0.07530260809578437,0.06200634051236101,0.014908010887894004,0.0,0.0,0.0,10.0,1712.8403820991516,13.034850454330444,2510.4141299022817,38.716773534782014,0.9975096361284772,0.9975096361284772,0.4,76.75,0.20747131416792602,0.14154705380160687,0.7315817313903851,1859.2249028682709,15.369452118873596,2244.207704245425,47.61273790557087,1.0,1.0,0.0,config,default,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
LLMSlotBoost260510-LSB-qwen-causal-trainable4 (tuned),990.4,96.4,164.7,71.35,0.25947368,0.3288819771994128,0.1335910346941796,0.15171266295435398,0.014708909184892382,0.0,0.0,0.0,10.0,5828.068183016777,10.151675581932068,8395.452780121857,28.22187533474879,1.0,1.0,0.4,70.5,0.30987800907811447,0.16468901645886985,0.986347131393909,5119.935792684555,15.278920650482178,5790.315902319125,32.75048679981879,1.0,1.0,0.0,hpo,tuned,LLMSlotBoost260510-LSB-qwen-causal-trainable4,LLMSlotBoost260510-LSB-qwen-causal-trainable4,260510-LSB-qwen-causal-trainable4
LR (tuned + ensemble),986.8,226.0,256.2,71.65,0.2563158,0.29405027037911957,0.18208670793607018,0.13073299063288094,0.11167686356846958,1.0,0.0,0.0,9.0,780.5642053127289,0.3493217706680298,1073.4649006344775,0.807300888020318,0.9,0.9,0.0,83.25,0.21810338369160887,0.14001098380118368,0.870448295064194,779.653272151947,0.17499017715454102,1021.2097444404362,0.545630628833187,1.0,1.0,0.0,hpo,tuned_ensemble,LR,LinearModel,tabarena-2025-10-20
LLMBaselineBidirectional260426-BaselineBidir (tuned),984.4,126.4,141.1,71.85,0.25421053,0.21751054058246067,0.07491702711724918,0.06987314157065194,0.014797046784633842,0.0,0.0,0.0,10.0,18001.086441516876,12.838647603988647,26048.276760269848,37.680710904490844,0.9975096566608928,0.9975096566608928,0.4,74.5,0.23153634602768758,0.1401243433416169,0.7284692046668875,15126.633522629738,15.43727731704712,26646.47735777209,47.83732465448982,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
LLMBaselineBidirectional260426-BaselineBidir (tuned + ensemble),984.4,123.9,140.9,71.85,0.25421053,0.22388091535379323,0.08681505020170616,0.07582417795471944,0.014727286529370696,0.0,0.0,0.0,10.0,18001.086441516876,71.13299934864044,26048.276760269848,208.2640980213351,0.9984583176155362,0.9984583176155362,0.4,74.5,0.23445631212292084,0.13631591701970058,0.7224197413541429,15126.633522629738,83.48086392879486,26646.47735777209,237.70349887378268,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
LR (tuned),977.1,226.3,266.9,72.45,0.24789473,0.29738847776247984,0.1805076305624611,0.12748528172407586,0.06154757566330914,0.0,1.0,0.0,9.0,780.5642053127289,0.042704534530639646,1073.4649006344775,0.1174331584398306,0.9117766497461929,0.9117766497461929,0.0,83.75,0.21887607086047867,0.1405801523668903,0.8746717300751432,779.653272151947,0.04564011096954346,1021.2097444404362,0.10725030022351731,1.0,1.0,0.0,hpo,tuned,LR,LinearModel,tabarena-2025-10-20
FTTransformer (default),970.2,167.2,299.5,73.0,0.24210526,0.3357205580491083,0.1508635689039095,0.14687386509577685,0.016071966866080208,0.0,0.0,0.0,10.0,49.46345829963684,0.28270540237426756,67.01954331770351,0.7422843017634152,0.9619867198579211,0.9619867198579211,0.0,85.5,0.25598287038806133,0.29601039816526176,0.9404954511115658,31.756513833999634,0.2489917278289795,44.346006677982984,0.7154159240576161,1.0,1.0,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
LLMBaseline260429-LB-Bidir (default),950.5,130.3,217.5,74.55,0.22578949,0.25886818303813247,0.1333285031695295,0.11170228329623122,0.01424896189365107,0.0,0.0,0.0,10.0,2439.5910905599594,20.78164041042328,3578.4886548469244,60.421457229635074,0.9984583176155362,0.9984583176155362,0.3,81.0,0.19532204473533193,0.22909619986931387,0.7420937067137989,3500.0219798088074,26.89287567138672,3914.1667789121657,71.97150113825292,1.0,1.0,0.0,config,default,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LLMBaseline260429-LB-Bidir (tuned + ensemble),949.9,113.7,183.8,74.6,0.22526318,0.26351102437065466,0.13312089223857765,0.11254773984825978,0.014126001187957746,0.0,0.0,0.0,10.0,21393.68534245491,85.9227168083191,30025.29401904266,248.65596886617632,0.9984583176155362,0.9984583176155362,0.3,80.5,0.21736977157932375,0.23358159213063767,0.7374102168515777,21117.458071112633,114.60083341598511,34907.52241079314,274.54263114511775,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LLMBaseline260429-LB-Bidir (tuned),946.6,107.2,150.9,74.85,0.22263157,0.2583564383886332,0.1233314153090645,0.10580444950370321,0.01397489944359467,0.0,0.0,0.0,10.0,21393.68534245491,19.33504800796509,30025.29401904266,54.862735912660824,0.9984583176155362,0.9984583176155362,0.3,80.5,0.22786521840753787,0.23206097282611599,0.7443701925107375,21117.458071112633,23.514432072639465,34907.52241079314,69.35332276904512,1.0,1.0,0.0,hpo,tuned,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LR (default),943.4,209.2,294.0,75.1,0.22000001,0.313726547274452,0.17260036055906586,0.11667107003104091,0.018123216640631535,0.0,0.0,0.0,10.0,4.246151804924011,0.05706198215484619,5.67061106107303,0.14780429549157575,0.9512499574149157,0.9512499574149157,0.0,85.5,0.22758990217929492,0.20919752618495602,0.8744204812028716,3.872317314147949,0.05852973461151123,5.6378085341694675,0.13605242568894801,1.0,1.0,0.0,config,default,LR,LinearModel,tabarena-2025-10-20
LLMSlotBoost260510-LSB-qwen-causal-eos4 (tuned + ensemble),937.4,113.0,191.7,75.55,0.21526317,0.39285283536291526,0.13885360063933383,0.15117320192830752,0.013867503411303042,0.0,0.0,0.0,10.0,5867.190261387825,47.05692086219788,8396.63229802102,127.40377577335194,1.0,1.0,0.3,76.25,0.3447717161516896,0.3507141594815542,1.0088074561424905,5299.009250164032,36.748297929763794,5858.4843332409955,95.62399015694066,1.0,1.0,0.0,hpo,tuned_ensemble,LLMSlotBoost260510-LSB-qwen-causal-eos4,LLMSlotBoost260510-LSB-qwen-causal-eos4,260510-LSB-qwen-causal-eos4
LLMSlotBoost260510-LSB-qwen-causal-eos4 (tuned),935.4,100.2,190.8,75.7,0.21368422,0.39258734223307556,0.13798411246733921,0.15000534563386642,0.013766074435429843,0.0,0.0,0.0,10.0,5867.190261387825,13.215264630317687,8396.63229802102,34.690442290487276,1.0,1.0,0.3,74.5,0.34153883119987627,0.35339164746471174,1.0060904680541405,5299.009250164032,18.252906680107117,5858.4843332409955,39.16782692089647,1.0,1.0,0.0,hpo,tuned,LLMSlotBoost260510-LSB-qwen-causal-eos4,LLMSlotBoost260510-LSB-qwen-causal-eos4,260510-LSB-qwen-causal-eos4
LLMBaseline (tuned),904.9,134.9,227.2,77.9,0.1905263,0.30936732823909424,0.12564807598042177,0.09308224995149778,0.013501107784170744,0.0,0.0,0.0,10.0,12795.751494669914,11.341800308227539,18989.644349627946,33.77634996365889,1.0,1.0,0.3,87.5,0.3061803852289038,0.33132937821843117,1.0944193300535696,7212.284523963928,13.9167560338974,12693.824168281604,44.68010939551706,1.0,1.0,0.0,hpo,tuned,LLMBaseline,LLMBaseline,LLMBaseline
LLMBaseline (tuned + ensemble),890.3,137.2,238.5,78.9,0.18,0.2988876233810061,0.1426118585701871,0.08303323022859516,0.013232849634641528,0.0,0.0,0.0,10.0,12795.751494669914,54.227246809005734,18989.644349627946,167.8801450895633,1.0,1.0,0.3,87.0,0.23814481226518253,0.2976549135968043,0.9531197910457121,7212.284523963928,69.12517476081848,12693.824168281604,225.2952318545547,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
LLMSlotBoost260510-LSB-qwen-causal-eos4 (default),882.8,103.6,192.9,79.4,0.17473684,0.3982510008616205,0.13665560625578294,0.14418664664235642,0.013064510697745165,0.0,0.0,0.0,10.0,607.6357518911361,12.306977462768554,856.1875719858242,32.62492148990773,1.0,1.0,0.3,78.75,0.34145663101935675,0.36547616097881086,1.0166635620834714,528.8915470838547,16.85684335231781,559.7773254259486,34.67517793440295,1.0,1.0,0.0,config,default,LLMSlotBoost260510-LSB-qwen-causal-eos4,LLMSlotBoost260510-LSB-qwen-causal-eos4,260510-LSB-qwen-causal-eos4
KNN (tuned),803.5,93.4,146.6,84.1,0.12526315,0.2933585282392913,0.11168868852861069,0.11179635658814671,0.01199591829577064,0.0,0.0,0.0,10.0,82.36774361133575,0.021011924743652342,112.1132721666639,0.054792557964750445,1.0,1.0,0.0,84.0,0.19753010436178742,0.2562256296043416,0.8656380877807199,80.27998530864716,0.016902923583984375,108.1042243981531,0.05303369308843627,1.0,1.0,0.0,hpo,tuned,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (default),761.9,146.6,465.2,86.15,0.1036842,0.48152612574031134,0.17618597983365297,0.14344612933086426,0.011941576492531091,0.0,0.0,0.0,10.0,1338.9478904962539,12.095064282417297,1886.315115399344,36.352720885568665,1.0,1.0,0.3,95.5,0.5239198118434629,0.7901075329142503,1.5087529900398287,974.0618134737015,14.355579614639282,1275.0422673412452,44.527664437506274,1.0,1.0,0.0,config,default,LLMBaseline,LLMBaseline,LLMBaseline
KNN (default),725.8,82.5,192.9,87.7,0.08736842,0.3827643518050715,0.13352170234733585,0.13337870411899583,0.011504991624899739,0.0,0.0,0.0,10.0,0.39667463302612305,0.015730857849121094,0.5436051511768671,0.04319738373228792,1.0,1.0,0.0,89.0,0.27687355628452465,0.39852595697593046,0.9020275542947309,0.39607536792755127,0.015602827072143555,0.5103389530213096,0.04181942733223831,1.0,1.0,0.0,config,default,KNN,KNeighbors,tabarena-2025-10-20
