method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
LLMSlot260424-next_token_pred (tuned + ensemble),1304.0,168.4,122.5,36.875,0.5515625,0.12275012545654099,0.03648267106903308,0.047868961011377054,0.04900538551977851,0.0,0.0,0.0,8.0,20461.484578967094,107.91562935709953,27650.500820016765,329.13343333876617,0.8064712307131052,0.8064712307131052,0.0,42.0,0.12923463402924856,0.07204848316504892,0.6107468016796278,17866.04635977745,107.4617954492569,27554.49350670071,381.27735832163523,0.9923273657288999,0.9923273657288999,0.0,hpo,tuned_ensemble,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
XGB (tuned + ensemble),1301.1,144.7,110.6,37.125,0.5484375,0.1355638780326525,0.06847387023365875,0.063877154344325,0.031251004302301474,0.0,0.0,0.0,8.0,1165.0907188653946,2.52126082777977,1635.9219625094765,6.041559176996966,0.8302946758709666,0.8302946758709666,0.0,36.0,0.12928279262307407,0.06563301744817236,0.6075834300012599,1021.2042243480682,1.2963002920150757,1627.767421372563,3.5285378639901888,0.8505247900537085,0.8505247900537085,0.0,hpo,tuned_ensemble,XGB,XGBoost,tabarena-2025-06-12
LLMAdapter260423-bidir (default),1301.1,224.5,209.4,37.125,0.5484375,0.16772391468804965,0.10819383529620291,0.09305851495237555,0.049727486901981505,0.0,0.0,0.0,8.0,615.6871468126774,19.16056102514267,888.6570961562275,58.051437330155515,0.763250397297428,0.763250397297428,0.125,35.0,0.09352712467108576,0.12097046933733549,0.6450138562437384,537.8006310462952,16.016372203826904,891.1795758267017,55.78372078144782,0.8503401360544232,0.8503401360544232,0.0,config,default,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
NN_TORCH (tuned),1298.2,135.1,101.4,37.375,0.5453125,0.12369084020858903,0.05740566055268531,0.05240894444963212,0.03567319774526668,0.0,0.0,0.0,8.0,5525.471385836601,0.06666553020477295,7127.693406124973,0.1975673567631941,0.82521087522844,0.82521087522844,0.0,39.5,0.11780960795841322,0.07103583738479201,0.5991524315447422,4177.980161309242,0.061765313148498535,5609.399443801145,0.17308532851212974,0.9053806035225533,0.9053806035225533,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
LLMAdapter260421-3 (default),1291.7,200.7,178.2,37.9375,0.53828126,0.1521086127980924,0.07492510139513764,0.07545578300678248,0.04218649677764099,0.0,0.0,0.0,8.0,601.2148531377316,12.507406771183014,862.0115541622648,38.71356461640236,0.7746639808316454,0.7746639808316454,0.125,33.5,0.09067917322495106,0.11194716324040328,0.6302543940277394,623.7659474611282,13.448676824569702,948.1911215671364,43.91395672037079,0.7461255440391275,0.7461255440391275,0.0,config,default,LLMAdapter260421-3,LLMAdapter260421-3,260421-3
XGB (tuned),1291.0,149.6,104.7,38.0,0.5375,0.1376443885521746,0.06359273135818211,0.06522893785672396,0.03084197666157652,0.0,0.0,0.0,8.0,1165.0907188653946,0.4328656494617462,1635.9219625094765,1.027073558037581,0.8489284061317519,0.8489284061317519,0.0,36.5,0.13118346456489743,0.06482291457493644,0.6047965929394385,1021.2042243480682,0.2503007650375366,1627.767421372563,0.7874258361169888,0.900443387342621,0.900443387342621,0.0,hpo,tuned,XGB,XGBoost,tabarena-2025-06-12
EBM (default),1291.0,185.7,138.1,38.0,0.5375,0.15036231503894215,0.11947283612803872,0.07576603258198363,0.04303408309710831,0.0,0.0,0.0,8.0,14.043107241392136,0.02310916781425476,19.29117033231941,0.07082184061704176,0.8073575375741044,0.8073575375741044,0.0,39.5,0.08289151304211129,0.07134266279814167,0.618691579302048,9.200192213058472,0.022684812545776367,14.881804395100408,0.06524594625953863,0.8861451746171574,0.8861451746171574,0.0,config,default,EBM,ExplainableBM,tabarena-2025-09-03
GBM (tuned),1288.8,91.8,49.4,38.1875,0.53515625,0.13597360837114605,0.07807419674750277,0.060479050831636766,0.02718496287575235,0.0,0.0,0.0,8.0,1049.12318405509,0.3557160198688507,1489.7271090749855,0.801235363875453,0.8904748064552307,0.8904748064552307,0.0,38.0,0.12080790485103421,0.07558099995078735,0.6034093913975174,937.7223933935165,0.16892719268798828,1475.8604202880592,0.4352756098533662,0.9125704412963271,0.9125704412963271,0.0,hpo,tuned,GBM,LightGBM,tabarena-2025-06-12
FASTAI (tuned + ensemble),1288.1,151.3,156.8,38.25,0.534375,0.14930647846029876,0.09344130390337546,0.08749130336696542,0.04075824045260283,0.0,0.0,0.0,8.0,1982.0939561724663,4.196978271007538,2863.1759139240803,12.201625209577644,0.8045740427287902,0.8045740427287902,0.0,45.0,0.08387754861870472,0.08541693642763651,0.5937822929152672,1939.249927520752,3.430471420288086,2847.609153853312,11.047107091770929,0.9723045290365574,0.9723045290365574,0.0,hpo,tuned_ensemble,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
MNCA_GPU (default),1278.7,171.6,198.4,39.0625,0.52421874,0.15392269897388694,0.08615754267206663,0.08679785978794637,0.0653575225943647,0.0,0.0,1.0,7.0,18.792298704385757,0.12027296423912048,24.08921748347432,0.3423668039632948,0.7732250245348138,0.7732250245348138,0.0,38.75,0.13996516069393078,0.092673505523692,0.5812339705072842,15.814094185829163,0.1082770824432373,21.31927076353947,0.30707688319284093,0.9035087719298205,0.9035087719298205,0.0,config,default,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
