method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
KNN (tuned + ensemble),1000.7,103.2,129.9,49.35,0.3190141,0.25355229157129777,0.12342349869252789,0.09640830470515158,0.02240892274598568,0.0,0.0,0.0,10.0,86.99205384254455,0.29314141273498534,133.1715987954855,0.8907205915533755,0.9648638610193148,0.9648638610193148,0.0,53.0,0.1716471624512394,0.15239233032150012,0.2802536173870689,80.27998530864716,0.22560346126556396,133.6446396114418,0.7093277762093038,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
RF (default),1000.0,69.6,104.9,49.4,0.31830987,0.2620637240245059,0.12901542524516846,0.09566494823279603,0.020875037802126226,0.0,0.0,0.0,10.0,0.522804570198059,0.052697181701660156,0.7959351189825804,0.1591453207245353,1.0,1.0,0.0,46.5,0.22588599762831768,0.15060947530438928,0.3172715087594228,0.5123839378356934,0.05187034606933594,0.7904618545790121,0.15899059030168505,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
LR (tuned + ensemble),980.9,151.1,224.4,50.7,0.3,0.3208687223286766,0.13398022648909802,0.12126988365134492,0.11640237830889108,1.0,0.0,0.0,9.0,789.6212863683701,0.2755868673324585,1212.4981513194086,0.7978812639085786,0.9,0.9,0.0,57.5,0.25282776186963485,0.21672704979292112,0.29124130747820204,785.9831951856613,0.17499017715454102,1163.718464885796,0.6081821480017562,1.0,1.0,0.0,hpo,tuned_ensemble,LR,LinearModel,tabarena-2025-10-20
LLMBaselineBidirectionalPooling (default),957.4,210.6,321.6,52.25,0.278169,0.39115336126109473,0.1272015086892217,0.11896788153320564,0.032317800164402596,0.0,0.0,0.0,10.0,767.7807701110839,13.540281963348388,1155.2200424980151,41.94435800709359,0.9340141289380257,0.9340141289380257,0.0,61.5,0.38829182989522004,0.2828126931989926,0.26057314914110097,697.157840013504,13.547257781028748,956.221592750212,41.10183284034297,1.0,1.0,0.0,config,default,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
FTTransformer (default),956.6,121.2,199.5,52.3,0.2774648,0.3378615535088687,0.1158179194977379,0.12975408586616588,0.020997483058703737,0.0,0.0,0.0,10.0,54.72611637115479,0.26833209991455076,82.80953526888845,0.8204159228202441,0.9785445420326223,0.9785445420326223,0.0,55.5,0.255243969443129,0.26002976923006305,0.255947536288994,38.422128438949585,0.250429630279541,51.701202813422,0.8181640606063278,1.0,1.0,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
LR (tuned),956.6,161.8,241.0,52.3,0.2774648,0.32843694645258303,0.1393988125814744,0.12478497069547195,0.06594378829384949,0.0,1.0,0.0,9.0,789.6212863683701,0.047312688827514646,1212.4981513194086,0.14571460049684642,0.9145545796737766,0.9145545796737766,0.0,60.0,0.2516903992930407,0.21473148616588664,0.2937205109889047,785.9831951856613,0.05018270015716553,1163.718464885796,0.15258946659771228,1.0,1.0,0.0,hpo,tuned,LR,LinearModel,tabarena-2025-10-20
LLMBaseline (tuned + ensemble),909.7,190.6,290.4,55.2,0.23661971,0.36948258232298364,0.13062784774606667,0.1121165709096496,0.021321286568709717,0.0,0.0,0.0,10.0,18869.325507712365,84.2178335428238,28329.539216762292,257.9284757590741,0.9744110479285132,0.9744110479285132,0.0,62.0,0.30679560801533373,0.24384947730535508,0.2678391536481457,20712.800230145454,87.02082800865173,27113.08156269986,260.0128664268566,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
LLMBaseline (tuned),904.6,242.2,339.3,55.5,0.23239437,0.3806363507778648,0.13142543018998426,0.14400471520753275,0.06502872354610063,0.0,1.0,0.0,9.0,18869.325507712365,16.438453578948973,28329.539216762292,49.3402776641475,0.9051990251827778,0.9051990251827778,0.0,64.0,0.33587751512991276,0.2762210712189508,0.2648058784471672,20712.800230145454,15.556647539138794,27113.08156269986,47.29574886102033,1.0,1.0,0.0,hpo,tuned,LLMBaseline,LLMBaseline,LLMBaseline
TFMLLM (default),902.0,179.4,281.5,55.65,0.23028167,0.3707186833751309,0.11810821467568039,0.12947136288115535,0.020322566038627466,0.0,0.0,0.0,10.0,798.8958518505096,5.421330523490906,1255.2937167465293,16.750857642656193,0.9696850598354718,0.9696850598354718,0.0,61.5,0.32555978097957666,0.2747806744244937,0.266110439809254,587.9865174293518,5.3199379444122314,1001.1542327883562,16.30024204385396,1.0,1.0,0.0,config,default,TFMLLM,TFMLLM,TFMLLM
LR (default),880.8,156.0,243.0,56.85,0.21338028,0.36020016629429846,0.14491599692073337,0.12306445877530281,0.02184303015585056,0.0,0.0,0.0,10.0,4.30595896244049,0.0703930139541626,6.64235130325887,0.21276152497914452,0.9654956085319949,0.9654956085319949,0.0,61.0,0.34152911125789476,0.2834604741394892,0.3051409809507054,3.872317314147949,0.05852973461151123,5.91551646781557,0.13652211117773533,1.0,1.0,0.0,config,default,LR,LinearModel,tabarena-2025-10-20
LLMBaselineBidirectional (tuned + ensemble),865.2,142.2,312.0,57.7,0.20140846,0.41417030197760357,0.11887517282381926,0.10672464108942076,0.01844337648888656,0.0,0.0,0.0,10.0,8608.31754899025,69.84547550678253,12864.354412756737,212.95690913478114,0.9958002766180956,0.9958002766180956,0.0,65.5,0.40123422215965354,0.28447964223695943,0.30806052150567137,9071.085876464844,60.827272176742554,11828.833893042301,164.32965044432106,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
LLMBaselineBidirectional (tuned),845.9,131.4,269.1,58.7,0.18732394,0.41305651666964066,0.12707405177890502,0.10654360920198747,0.017851891213969913,0.0,0.0,0.0,10.0,8608.31754899025,13.878459477424622,12864.354412756737,42.3993130008062,0.9986198243412797,0.9986198243412797,0.0,65.5,0.3794200356778581,0.2976760136081466,0.3018561731800484,9071.085876464844,13.562992930412292,11828.833893042301,42.95668566717963,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
KNN (tuned),817.2,71.7,174.7,60.1,0.16760562,0.3315889520917198,0.14030372906164051,0.11260948823505687,0.01690706702344361,0.0,0.0,0.0,10.0,86.99205384254455,0.028179693222045898,133.1715987954855,0.0841053193421787,1.0,1.0,0.0,59.0,0.22619628121639768,0.23965008659883102,0.3350930630742458,80.27998530864716,0.01682424545288086,133.6446396114418,0.05795516252908693,1.0,1.0,0.0,hpo,tuned,KNN,KNeighbors,tabarena-2025-10-20
KNN (default),771.6,96.4,189.1,62.1,0.13943662,0.40720485537856294,0.15440305783922087,0.152485760751142,0.01630007136189078,0.0,0.0,0.0,10.0,0.4176369905471802,0.01603555679321289,0.6417688104933031,0.049510746739172946,1.0,1.0,0.0,60.5,0.28240340885679077,0.3836948013939975,0.563250397561672,0.39991700649261475,0.015602827072143555,0.6222988844643784,0.04815645616645653,1.0,1.0,0.0,config,default,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (default),609.9,173.1,590.6,67.2,0.06760564,0.5754921655688638,0.12284838932652886,0.13226834939919874,0.015114799910574558,0.0,0.0,0.0,10.0,1905.6993587732316,17.934960174560548,2749.6982003004964,54.17114971207248,1.0,1.0,0.0,71.5,0.5852582651936643,0.9166317114093963,0.4320655671330661,1766.364425778389,18.055402278900146,2789.7507458346163,57.49383395396205,1.0,1.0,0.0,config,default,LLMBaseline,LLMBaseline,LLMBaseline
LLMBaselineBidirectional (default),473.6,142.5,502.4,69.8,0.030985916,0.5947700705363504,0.0847553587997445,0.11143429983167047,0.014403085177733066,0.0,0.0,0.0,10.0,785.3327427148819,13.753018450736999,1169.9017154786948,42.220710734650844,1.0,1.0,0.0,71.0,0.6428646025494454,0.8022282213928208,0.5650215900933786,825.0460208654404,13.153410792350769,1025.715376084668,41.329529151647165,1.0,1.0,0.0,config,default,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
