method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
TFMLLM (tuned),1047.7,153.0,265.6,48.45454545454545,0.3587224,0.3005538623750246,0.1235036726279779,0.12276752821847906,0.10936826997127583,1.0,0.0,0.0,10.0,4678.765887585553,4.892307303168557,7403.453560342273,15.144335845895636,0.8915312333829412,0.8915312333829412,0.09090909090909091,55.5,0.23194771829121175,0.16733913571291173,0.2285811183085557,3394.8224301338196,5.270236015319824,4941.517365551411,15.310279599897138,1.0,1.0,0.0,hpo,tuned,TFMLLM,TFMLLM,TFMLLM
LLMBaselineBidirectionalPooling (tuned),1039.4,135.7,217.5,49.09090909090909,0.35012284,0.2622478008872013,0.10912607042702732,0.0797290404152762,0.03125032227827737,0.0,0.0,0.0,11.0,7249.338202194734,12.468273032795299,11062.282752159568,38.57019194773891,0.9198262890140989,0.9198262890140989,0.09090909090909091,56.0,0.2131482828176846,0.14080901177675337,0.22955147263948614,6776.212871789932,13.463946342468262,10927.754046861082,40.38655077730929,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
TFMLLM (tuned + ensemble),1036.9,157.8,273.6,49.27272727272727,0.34766588,0.3032502306659479,0.12646021480235026,0.12261598433769719,0.04902661610444805,0.0,0.0,1.0,10.0,4678.765887585553,21.326688116247002,7403.453560342273,66.26015216955551,0.8933309124734248,0.8933309124734248,0.09090909090909091,59.0,0.2431847655491759,0.17316311430851083,0.22701044485216249,3394.8224301338196,19.91287326812744,4941.517365551411,65.93666645075312,1.0,1.0,0.0,hpo,tuned_ensemble,TFMLLM,TFMLLM,TFMLLM
LLMAdapterEngineered (tuned),1036.9,179.2,258.8,49.27272727272727,0.34766585,0.3170663593196151,0.14409951409564442,0.13843865806013766,0.03580376909279741,0.0,0.0,0.0,11.0,4228.85383738171,4.627699201757258,6220.04314582057,13.758149405249162,0.8560517777190074,0.8560517777190074,0.0,60.0,0.27997849266897723,0.2913466461853557,0.255,3915.6864733695984,4.554326057434082,6609.671632889369,14.080328268331808,1.0,1.0,0.0,hpo,tuned,LLMAdapterEngineered,LLMAdapterEngineered,LLMAdapterEngineered
LLMAdapterEngineered (tuned + ensemble),1035.7,182.2,299.1,49.36363636363637,0.34643734,0.32130042698787575,0.14651110337480816,0.13705496157679042,0.03485370734711952,0.0,0.0,0.0,11.0,4228.85383738171,19.436051043597136,6220.04314582057,56.53408990970329,0.8725321788249917,0.8725321788249917,0.0,61.0,0.2700969488078948,0.1433691756272398,0.2571052631578947,3915.6864733695984,18.779138565063477,6609.671632889369,50.30206233396658,1.0,1.0,0.0,hpo,tuned_ensemble,LLMAdapterEngineered,LLMAdapterEngineered,LLMAdapterEngineered
FASTAI (default),1034.5,155.4,145.5,49.45454545454545,0.34520882,0.25347588490719153,0.1609849644003753,0.1263604777389934,0.024910418249912504,0.0,0.0,0.0,11.0,6.873079733415083,0.2856325452977961,10.156467616055716,0.8409167489412185,0.9295963491214153,0.9295963491214153,0.0,49.0,0.13999213527329923,0.12459677419354835,0.27315789473684216,6.958585262298584,0.24840831756591797,10.342390429678616,0.7242225001921807,1.0,1.0,0.0,config,default,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
GBM (default),1024.8,72.8,110.4,50.18181818181818,0.33538085,0.22661554383072763,0.13186061664102172,0.08447032599885243,0.021071039783870243,0.0,0.0,0.0,11.0,4.354220693761652,0.08515256101434882,6.437742962787365,0.25319506277935305,0.9557570584309361,0.9557570584309361,0.0,51.0,0.19831378299120206,0.14407456724367484,0.23792094778681513,4.068117380142212,0.03220486640930176,6.291423676281991,0.09257193432738449,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
KNN (tuned + ensemble),1016.8,88.3,96.8,50.77272727272727,0.32739556,0.23727734391411062,0.12538510198143396,0.07983351846626169,0.02171974608346342,0.0,0.0,0.0,11.0,86.71919150785966,0.30404175411571155,128.70059601053325,0.8848451137617911,0.9649703222635622,0.9649703222635622,0.0,55.0,0.16888888888888864,0.178547781946591,0.26445460319519043,81.05993247032166,0.24050426483154297,129.10279833580836,0.8043620897376019,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
LR (tuned + ensemble),1010.0,132.5,184.0,51.27272727272727,0.3206388,0.2956130039493624,0.12213494126918523,0.12197922181523466,0.1075046341260541,1.0,0.0,0.0,10.0,791.6373100280762,0.4158258221366189,1176.0708236199296,1.0559312163129302,0.9090909090909091,0.9090909090909091,0.0,56.0,0.22772727272727322,0.1948046048668137,0.2460526315789474,787.6693110466003,0.17809486389160156,1151.57923962958,0.7152404172353476,1.0,1.0,0.0,hpo,tuned_ensemble,LR,LinearModel,tabarena-2025-10-20
XT (default),1003.1,111.7,137.8,51.77272727272727,0.31388205,0.24652961898846695,0.13546075755108342,0.0865068477709941,0.021639160693512672,0.0,0.0,0.0,11.0,0.5097631107677113,0.05399391867897727,0.7499700126878616,0.15762831829245438,0.9532201845502588,0.9532201845502588,0.0,49.0,0.18298253470667225,0.14744127516778638,0.2964549788419785,0.5104720592498779,0.05381035804748535,0.7661300857949944,0.15581923829027888,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
RF (default),1000.0,80.0,85.6,52.0,0.3108108,0.2507731500610914,0.11833347884670925,0.07052541901929374,0.01994940479832515,0.0,0.0,0.0,11.0,0.5233375375921075,0.05214160138910467,0.771638036487127,0.15314770943385933,1.0,1.0,0.0,48.0,0.2233142857142867,0.16184608403595052,0.29963073681709124,0.5243301391601562,0.051499128341674805,0.7756363005327755,0.154560839636086,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
LLMAdapterEngineered (default),991.8,213.1,369.5,52.59090909090909,0.30282554,0.36119150104401,0.13618152231040287,0.1349823083924017,0.034484857206294434,0.0,0.0,0.0,11.0,393.3773463639346,4.789154117757624,585.409493382386,14.308336522702705,0.8991071711467189,0.8991071711467189,0.0,66.0,0.3619239730953381,0.16591342986705093,0.2751754385964912,370.90689492225647,4.595455169677734,633.5782282713471,15.313891677169112,1.0,1.0,0.0,config,default,LLMAdapterEngineered,LLMAdapterEngineered,LLMAdapterEngineered
LR (tuned),988.6,138.8,197.0,52.81818181818182,0.29975426,0.3027987427948365,0.12996972248651367,0.12332904467215616,0.061601936916037964,0.0,1.0,0.0,10.0,791.6373100280762,0.0480906529860063,1176.0708236199296,0.14262605401002817,0.9230031182537779,0.9230031182537779,0.0,60.0,0.22455499771793808,0.20637583892617542,0.251140350877193,787.6693110466003,0.05092597007751465,1151.57923962958,0.14413828057380876,1.0,1.0,0.0,hpo,tuned,LR,LinearModel,tabarena-2025-10-20
FTTransformer (default),979.5,118.9,222.6,53.45454545454545,0.2911548,0.31261553044814955,0.12004314301850888,0.11328753920816828,0.02018457686504486,0.0,0.0,0.0,11.0,56.871015375310726,0.29704809188842773,82.40139619143224,0.852052295586985,0.9841688654353564,0.9841688654353564,0.0,55.0,0.22561896511657986,0.1742612330199677,0.2383863006481635,39.65269374847412,0.2514615058898926,56.40496977023346,0.8719289625013197,1.0,1.0,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
LLMBaselineBidirectionalPooling (default),961.7,132.4,343.8,54.68181818181818,0.27457,0.36812736573071764,0.1279444261117475,0.11059602160320614,0.028485689204182322,0.0,0.0,0.0,11.0,698.0305789383975,12.31358231197704,1050.248099290153,38.13970469704209,0.9442983934474299,0.9442983934474299,0.09090909090909091,65.0,0.34735899731423425,0.309986684420772,0.24386559652781603,662.8998885154724,13.448721408843994,938.9911833599474,40.38655077730929,1.0,1.0,0.0,config,default,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling,LLMBaselineBidirectionalPooling
LR (default),935.6,125.1,216.2,56.40909090909091,0.25122848,0.33065031008418927,0.12278357090435915,0.11708962896046227,0.021237204681955068,0.0,0.0,0.0,11.0,4.291286685250022,0.07242844321511009,6.415279722357639,0.2102891564946014,0.9690433304299197,0.9690433304299197,0.0,61.0,0.2775298810182375,0.2314940939034585,0.2689473684210526,3.877168893814087,0.06303763389587402,5.802690722536312,0.1397730241593659,1.0,1.0,0.0,config,default,LR,LinearModel,tabarena-2025-10-20
LLMBaseline (tuned + ensemble),916.2,121.1,237.1,57.63636363636363,0.23464376,0.34842665760516217,0.11938685597366178,0.09885408283245259,0.019863203007722516,0.0,0.0,0.0,11.0,17153.980340394108,76.56590192968196,25754.174621348586,234.48890265338798,0.9783693843594008,0.9783693843594008,0.09090909090909091,62.0,0.30350318471337556,0.2407523343664189,0.24506427220857213,20017.660873889923,84.25492119789124,23574.339944562096,255.65794669091702,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
LLMBaseline (tuned),911.8,189.8,314.5,57.90909090909091,0.23095824,0.3585664471095995,0.12849665579809466,0.11510996638449522,0.060115864869402576,0.0,1.0,0.0,10.0,17153.980340394108,14.948283780704845,25754.174621348586,44.86326802163655,0.9139313265769169,0.9139313265769169,0.09090909090909091,66.0,0.3155157904536223,0.28536411023587255,0.2403135112802993,20017.660873889923,14.73140001296997,23574.339944562096,47.18802562045417,1.0,1.0,0.0,hpo,tuned,LLMBaseline,LLMBaseline,LLMBaseline
TFMLLM (default),909.6,130.6,296.8,58.04545454545455,0.22911549,0.34955038583438686,0.1250355655405706,0.1094344272328126,0.01904903113143403,0.0,0.0,0.0,11.0,726.3170168833299,4.932717366652056,1141.2241667888024,15.236522547553546,0.9783194954918428,0.9783194954918428,0.09090909090909091,64.0,0.32440442479718057,0.2611367127496167,0.25581737084657813,527.0848798751831,5.145973205566406,972.8458095704955,15.436199327178349,1.0,1.0,0.0,config,default,TFMLLM,TFMLLM,TFMLLM
LLMBaselineBidirectional (tuned + ensemble),874.7,116.7,300.3,60.09090909090909,0.2014742,0.3890518572911803,0.11089636499295319,0.0939127229584979,0.017620018136171055,0.0,0.0,0.0,11.0,7825.791287010366,63.50012189691717,11694.915708616263,193.60566026766716,0.994555989595971,0.994555989595971,0.09090909090909091,66.0,0.39100194414838585,0.2926764314247669,0.28324561403508774,8923.560997486115,58.046191930770874,11417.63861083129,159.63062581357298,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
LLMBaselineBidirectional (tuned),858.2,104.9,298.1,61.0,0.1891892,0.38803932519303214,0.11181036906958203,0.09421646349810375,0.017088716209128944,0.0,0.0,0.0,11.0,7825.791287010366,12.621016415682705,11694.915708616263,38.55330014587174,1.0,1.0,0.09090909090909091,67.0,0.37274365253540076,0.30838881491344866,0.28052631578947373,8923.560997486115,13.043143272399902,11417.63861083129,42.290818583857906,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
KNN (tuned),826.6,94.7,139.1,62.63636363636363,0.16707619,0.3161332016178045,0.1478175406644308,0.10603838026022858,0.016296619454252394,0.0,0.0,0.0,11.0,86.71919150785966,0.028423439372669567,128.70059601053325,0.08207045410723632,1.0,1.0,0.0,63.0,0.21189189189189173,0.25362903225806427,0.3012280701754386,81.05993247032166,0.017268657684326172,129.10279833580836,0.06093364208936691,1.0,1.0,0.0,hpo,tuned,KNN,KNeighbors,tabarena-2025-10-20
KNN (default),779.5,82.6,160.5,64.81818181818181,0.13759215,0.39844369878159935,0.1523335443508156,0.1254521202059104,0.01565551506661255,0.0,0.0,0.0,11.0,0.41478763927112927,0.015495040199973366,0.6185438392221502,0.04684429235698961,1.0,1.0,0.0,63.0,0.3108321328119642,0.4044863769815435,0.32500000000000007,0.39974045753479004,0.015504598617553711,0.6109915281596937,0.045871593543058316,1.0,1.0,0.0,config,default,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (default),643.1,138.2,300.5,69.54545454545455,0.07371008,0.5357080969195986,0.11180580509039861,0.11217409563956299,0.014597529254726375,0.0,0.0,0.0,11.0,1732.5020231767135,16.30874432216991,2499.7736972924085,49.25496988338653,1.0,1.0,0.09090909090909091,74.0,0.5390042056708728,0.8332634228187925,0.31398929049531454,1673.3849563598633,17.342612743377686,2475.4215330767206,56.98561859896863,1.0,1.0,0.0,config,default,LLMBaseline,LLMBaseline,LLMBaseline
LLMBaselineBidirectional (default),546.4,134.3,343.8,71.81818181818181,0.042997543,0.5532334650718592,0.08971254933944095,0.09226582055396831,0.014024986883019263,0.0,0.0,0.0,11.0,713.9869176691228,12.506979118693959,1063.5950747271347,38.39093444936687,1.0,1.0,0.09090909090909091,74.0,0.6319421070346685,0.7744513224579405,0.46359649122807034,796.4981751441956,13.084463834762573,1005.4506257440917,39.16815407255776,1.0,1.0,0.0,config,default,LLMBaselineBidirectional,LLMBaselineBidirectional,LLMBaselineBidirectional
