method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
XGB (tuned),1286.8,149.4,105.2,38.0,0.5375,0.13752542853687377,0.06371169137348293,0.06541035188005766,0.03084197666157652,0.0,0.0,0.0,8.0,1165.0907188653946,0.4328656494617462,1635.9219625094765,1.027073558037581,0.8489284061317519,0.8489284061317519,0.0,36.5,0.13118346456489743,0.06482291457493644,0.6047965929394385,1021.2042243480682,0.2503007650375366,1627.767421372563,0.7874258361169888,0.900443387342621,0.900443387342621,0.0,hpo,tuned,XGB,XGBoost,tabarena-2025-06-12
FASTAI (tuned + ensemble),1283.9,151.7,156.8,38.25,0.534375,0.14918969511270497,0.09355808725096926,0.08766939797204598,0.04075824045260283,0.0,0.0,0.0,8.0,1982.0939561724663,4.196978271007538,2863.1759139240803,12.201625209577644,0.8047979740359313,0.8047979740359313,0.0,45.0,0.08387754861870472,0.08541693642763651,0.5937822929152672,1939.249927520752,3.430471420288086,2847.609153853312,11.047107091770929,0.9723045290365574,0.9723045290365574,0.0,hpo,tuned_ensemble,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
GBM (tuned),1283.2,90.4,48.6,38.3125,0.5335938,0.13585421527281172,0.07813687812412831,0.060661125306596606,0.027104834670624144,0.0,0.0,0.0,8.0,1049.12318405509,0.3557160198688507,1489.7271090749855,0.801235363875453,0.8902975909628241,0.8902975909628241,0.0,38.5,0.12080790485103421,0.07558099995078735,0.6034093913975174,937.7223933935165,0.16892719268798828,1475.8604202880592,0.4352756098533662,0.9118615793267006,0.9118615793267006,0.0,hpo,tuned,GBM,LightGBM,tabarena-2025-06-12
MNCA_GPU (default),1271.6,170.8,198.9,39.3125,0.5210937,0.15380269182999584,0.0862145460654149,0.08703787407572856,0.06513455715400795,0.0,0.0,1.0,7.0,18.792298704385757,0.12027296423912048,24.08921748347432,0.3423668039632948,0.7721397691312144,0.7721397691312144,0.0,39.75,0.13996516069393078,0.092673505523692,0.5812339705072842,15.814094185829163,0.1082770824432373,21.31927076353947,0.30707688319284093,0.9049295774647856,0.9049295774647856,0.0,config,default,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
XRFM_GPU (tuned + ensemble),1266.6,162.6,146.6,39.75,0.515625,0.1333736461252747,0.05250941621731822,0.05596020193386815,0.036473129198339414,0.0,0.0,0.0,8.0,1909.2312536239624,2.530912458896637,2834.646985198199,8.157374812264868,0.7941390459532448,0.7941390459532448,0.0,42.5,0.15671592891318037,0.056689561000905955,0.6038525627286013,1927.3518810272217,2.153294563293457,2859.060244138649,7.378238384983891,0.8431919946192356,0.8431919946192356,0.0,hpo,tuned_ensemble,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
TABM_GPU (default),1256.5,126.5,113.0,40.625,0.5046875,0.12946291203841195,0.04214964458634793,0.04722047365260097,0.027135203875113867,0.0,0.0,0.0,8.0,26.79714059829712,0.07686617970466614,32.93306348005445,0.22828748022434553,0.8220812269709461,0.8220812269709461,0.0,34.0,0.14736609701101244,0.0580898966886826,0.6128946304463878,12.250588059425354,0.07509005069732666,19.075793393507098,0.21658652045605892,0.8558720139547692,0.8558720139547692,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
LLMSlot260424-next_token_pred (default),1242.8,107.0,90.7,41.8125,0.48984376,0.1312029022066118,0.04254392355049269,0.049312725377572975,0.02608414224233174,0.0,0.0,0.0,8.0,1725.261287689209,20.739307671785355,2315.6423101626124,59.690323517673335,0.8793217200165083,0.8793217200165083,0.0,44.0,0.12912754188488246,0.07670205409420158,0.615069693459434,1609.2614991664886,20.010485887527466,2540.2214110344426,55.22688088460714,1.0,1.0,0.0,config,default,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
LLMAdapter260429-LA-Bidir (default),1237.7,102.9,119.6,42.25,0.484375,0.13760807135170416,0.05949073361154869,0.05250515009099177,0.02560090592909628,0.0,0.0,0.0,8.0,1290.3283077478409,13.040742576122284,1837.9418694365552,39.17158378515497,0.8724135695236928,0.8724135695236928,0.0,38.5,0.12019859438920022,0.08379627978575298,0.6148628214679968,1225.7142734527588,13.024908065795898,1696.7593740398152,36.29009664214717,0.968030690537085,0.968030690537085,0.0,config,default,LLMAdapter260429-LA-Bidir,LLMAdapter260429-LA-Bidir,260429-LA-Bidir
FASTAI (tuned),1202.8,173.5,170.8,45.25,0.446875,0.16693216079199652,0.08687116507119164,0.08919450260856333,0.035291400293287964,0.0,0.0,0.0,8.0,1982.0939561724663,0.4929408133029938,2863.1759139240803,1.3533922483979761,0.8658696102445876,0.8658696102445876,0.0,48.5,0.12064199537572595,0.09467997316157396,0.6012209511069984,1939.249927520752,0.38363397121429443,2847.609153853312,1.100510811459221,1.0,1.0,0.0,hpo,tuned,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
XT (tuned + ensemble),1195.5,123.1,140.8,45.875,0.4390625,0.17887342141626228,0.09590735990130989,0.09046889924539588,0.026489802160828305,0.0,0.0,0.0,8.0,633.0487014651299,0.6957182884216309,933.6027224911941,2.12272154325747,0.8877891284213171,0.8877891284213171,0.0,47.5,0.15505399202937492,0.09730077442802926,0.6128694732347477,630.5320578813553,0.5511187314987183,920.5090631565931,1.6527941173563265,1.0,1.0,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
MNCA_GPU (tuned + ensemble),1194.0,145.3,149.3,46.0,0.4375,0.16995733243311945,0.07231268599060087,0.0789477897642095,0.025664622248852402,0.0,0.0,0.0,8.0,7180.641052633524,3.246805340051651,9665.5896702328,9.3574147025427,0.8677396067057344,0.8677396067057344,0.0,41.0,0.17775595587088167,0.0989709498608104,0.623618209235502,5902.032901406288,3.0631277561187744,9107.770609249526,8.016389747288136,0.9675724214235122,0.9675724214235122,0.0,hpo,tuned_ensemble,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
TABICL_GPU (default),1192.6,214.7,220.5,46.125,0.4359375,0.1734757176255412,0.09892069716959401,0.09859337600105735,0.05992749071447666,0.0,0.0,1.0,7.0,5.757418364286423,0.40104010701179504,9.29230278904763,1.263682668572644,0.8425079364047136,0.8425079364047136,0.5,53.25,0.10548170739199447,0.11561295085829859,0.6178934143714078,5.6205161809921265,0.3235567808151245,6.665166872600166,0.9567864401218685,1.0,1.0,0.5,config,default,TABICL_GPU,TabICL_GPU,tabarena-2025-06-12
XT (tuned),1180.8,133.3,162.3,47.125,0.4234375,0.18290980325291467,0.10036170603439015,0.09488530655712069,0.026735066491039555,0.0,0.0,0.0,8.0,633.0487014651299,0.1151716411113739,933.6027224911941,0.342039066409927,0.8791219974406134,0.8791219974406134,0.0,49.25,0.15801135249277404,0.09792752034530385,0.612159339044783,630.5320578813553,0.12015783786773682,920.5090631565931,0.361482970446851,1.0,1.0,0.0,hpo,tuned,XT,ExtraTrees,tabarena-2025-06-12
NN_TORCH (default),1177.8,150.9,183.3,47.375,0.4203125,0.1710017758709963,0.08464946342940988,0.07387853780058885,0.02929210519396011,0.0,0.0,0.0,8.0,25.191056042909622,0.15406876802444458,32.496057638400785,0.39462533331672733,0.8923077831555215,0.8923077831555215,0.0,52.5,0.14490231647797214,0.1108693021930443,0.6118229277511045,14.662851214408875,0.06728613376617432,21.740648080753985,0.1886527003555584,1.0,1.0,0.0,config,default,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
MNCA_GPU (tuned),1138.0,105.7,116.3,50.6875,0.37890625,0.181727849704342,0.07545382615045579,0.07985990435824762,0.0209225299076902,0.0,0.0,0.0,8.0,7180.641052633524,0.20996800065040588,9665.5896702328,0.6068219343956015,0.967283493568776,0.967283493568776,0.0,50.5,0.1499904838436812,0.12817546827159174,0.6262179138199879,5902.032901406288,0.21049046516418457,9107.770609249526,0.5267175594580474,1.0,1.0,0.0,hpo,tuned,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
XGB (default),1132.6,95.9,132.5,51.125,0.3734375,0.18038285898924908,0.0785250751153084,0.0683741314137396,0.02050806179849195,0.0,0.0,0.0,8.0,3.72005894780159,0.16945156455039978,5.381058499856482,0.41678903618534874,0.9924830905404799,0.9924830905404799,0.0,48.5,0.13854319301815393,0.10478006971772398,0.6409996895271055,3.515194058418274,0.1151731014251709,5.3604147042429,0.3050998513265367,1.0,1.0,0.0,config,default,XGB,XGBoost,tabarena-2025-06-12
RF (tuned + ensemble),1118.8,126.5,171.7,52.25,0.359375,0.20111015753494882,0.10924297731648575,0.0964604412805906,0.021330679396861868,0.0,0.0,0.0,8.0,642.1730410158634,0.767885833978653,950.507699657475,2.3783579083617514,0.938754549989133,0.938754549989133,0.0,55.0,0.1721389874658581,0.1469210604939723,0.6251372787676374,644.7635482549667,0.8732047080993652,934.6592906585265,2.088841563409116,1.0,1.0,0.0,hpo,tuned_ensemble,RF,RandomForest,tabarena-2025-06-12
GBM (default),1107.8,103.1,153.8,53.125,0.3484375,0.1843070810079333,0.08734993953875797,0.08095517221125674,0.020252416413528103,0.0,0.0,0.0,8.0,5.411825388669968,0.28918737173080444,7.446805353616972,0.6341568332674978,0.9632369846806554,0.9632369846806554,0.0,51.5,0.17313200597573608,0.09394572696852213,0.6295042134243582,4.001511931419373,0.038775086402893066,7.010238642288634,0.12075060475966223,1.0,1.0,0.0,config,default,GBM,LightGBM,tabarena-2025-06-12
FTTransformer (tuned + ensemble),1079.1,145.8,207.2,55.375,0.3203125,0.22972879358612794,0.15006698041370417,0.1179571291548544,0.020320082489783474,0.0,0.0,0.0,8.0,12693.31313303113,2.3260221779346466,17776.587428971987,6.9183537991415855,0.9534426362236352,0.9534426362236352,0.0,57.5,0.1337644279228975,0.18777912709755068,0.6538338873255454,11372.137741804123,1.712768793106079,17621.503517866888,5.305557209155522,1.0,1.0,0.0,hpo,tuned_ensemble,FTTransformer,FTTransformer,FTTransformer
FTTransformer (tuned),1066.0,176.0,219.1,56.375,0.3078125,0.2316504862877054,0.1415470718897308,0.11415001059132555,0.020805457894461407,0.0,0.0,0.0,8.0,12693.31313303113,0.2542344033718109,17776.587428971987,0.7453483962077916,0.9435347878790514,0.9435347878790514,0.0,66.0,0.1383058551561726,0.20030982217871807,0.6627535524269963,11372.137741804123,0.23166608810424805,17621.503517866888,0.7653461571595688,1.0,1.0,0.0,hpo,tuned,FTTransformer,FTTransformer,FTTransformer
RF (tuned),1063.5,101.9,152.3,56.5625,0.30546874,0.20964513154418393,0.10532368413438273,0.09769635291703439,0.018756153474903475,0.0,0.0,0.0,8.0,642.1730410158634,0.09991589188575745,950.507699657475,0.29918326033127457,0.9634331576334225,0.9634331576334225,0.0,60.0,0.1878752857266931,0.15480398580813812,0.6225720342191694,644.7635482549667,0.11673617362976074,934.6592906585265,0.28785571857328096,1.0,1.0,0.0,hpo,tuned,RF,RandomForest,tabarena-2025-06-12
XRFM_GPU (default),1059.4,164.7,207.2,56.875,0.3015625,0.2276923625713661,0.09084477339867303,0.10158762488114595,0.04502343791207256,0.0,0.0,0.0,8.0,10.543486982584,0.9342414736747742,15.479054761616329,2.7554103464581083,0.8990832796497854,0.8990832796497854,0.0,62.5,0.22157027807719964,0.14611602620998657,0.610949896254751,8.36213493347168,0.6181491613388062,13.323095045925147,1.8885411831127987,1.0,1.0,0.0,config,default,XRFM_GPU,xRFM_GPU,tabarena-2025-09-03
FASTAI (default),1051.0,120.0,208.6,57.5,0.29375,0.23586687211374352,0.14920402588990345,0.12038032817639033,0.01924556992289734,0.0,0.0,0.0,8.0,6.799018114805222,0.2715224325656891,9.925639298281162,0.7593616108544593,0.9737851662404093,0.9737851662404093,0.0,60.5,0.15516586532451082,0.17798183277932111,0.6213972196730408,6.927610516548157,0.2908148765563965,10.38752599617258,0.7315363449374153,1.0,1.0,0.0,config,default,FASTAI,NeuralNetFastAI,tabarena-2025-06-12
LLMBaseline (tuned),1036.5,245.9,350.0,58.5625,0.28046876,0.28893758138509723,0.10568832077004581,0.11704881942033088,0.138729117103011,1.0,0.0,0.0,7.0,15284.079067647457,14.819193005561829,22725.152354654572,44.24375294790223,0.875,0.875,0.125,67.75,0.30552726227464494,0.2391681843265604,0.8333103858671584,11814.002997636795,15.19549810886383,17588.482037792193,46.520689362969804,1.0,1.0,0.0,hpo,tuned,LLMBaseline,LLMBaseline,LLMBaseline
XT (default),1019.9,71.6,134.2,59.75,0.265625,0.22389757661067072,0.1023239751979344,0.09919049977267123,0.01754962344447311,0.0,0.0,0.0,8.0,0.4821954071521759,0.05359560251235962,0.7033097566723319,0.15368598635158737,0.9722524525304973,0.9722524525304973,0.0,60.25,0.21099996599690196,0.15165377414408748,0.6245878842070698,0.44306135177612305,0.052861928939819336,0.7360606947100901,0.15680264239584013,1.0,1.0,0.0,config,default,XT,ExtraTrees,tabarena-2025-06-12
RF (default),1000.0,115.0,157.6,61.125,0.2484375,0.23437126198924252,0.1089584892722198,0.09873875862996084,0.016970928428769145,0.0,0.0,0.0,8.0,0.645784854888916,0.054798662662506104,0.8752364255027878,0.15516146528926866,1.0,1.0,0.0,62.75,0.21313297627913125,0.16468901645886985,0.6366653441959692,0.49683666229248047,0.0511164665222168,0.7809644043375427,0.1563113914730597,1.0,1.0,0.0,config,default,RF,RandomForest,tabarena-2025-06-12
KNN (tuned + ensemble),991.7,70.6,146.4,61.6875,0.24140625,0.239236981677926,0.12266446303905443,0.10382622839300759,0.016540497264574842,0.0,0.0,0.0,8.0,84.01355239748955,0.2785380184650421,122.78166269530766,0.8262928780106407,1.0,1.0,0.0,62.75,0.1716471624512394,0.183126750455677,0.6153896298736927,80.17977833747864,0.20025861263275146,122.05402896994727,0.5719050371743319,1.0,1.0,0.0,hpo,tuned_ensemble,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (tuned + ensemble),989.8,200.7,339.2,61.8125,0.23984376,0.2849659750185919,0.10476636228910763,0.11124593415138581,0.020285395625306273,0.0,0.0,0.0,8.0,15284.079067647457,69.83091643452644,22725.152354654572,216.4785182063838,0.965561224489796,0.965561224489796,0.125,70.25,0.23814481226518253,0.23125591731335002,0.6810690644481873,11814.002997636795,81.29432499408722,17588.482037792193,260.0128664268566,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline,LLMBaseline,LLMBaseline
LR (tuned + ensemble),988.9,244.8,390.9,61.875,0.2390625,0.3051832750822732,0.18405893462448836,0.17443898411423747,0.1375854960413784,1.0,0.0,0.0,7.0,782.3162665367126,0.20228630304336548,1153.7523264672818,0.5380430348162719,0.875,0.875,0.0,71.0,0.22073429487405521,0.19292151448833447,0.6566514559461901,782.3769468069077,0.17499017715454102,1161.1961747992452,0.545630628833187,1.0,1.0,0.0,hpo,tuned_ensemble,LR,LinearModel,tabarena-2025-10-20
FTTransformer (default),985.1,179.0,306.5,62.125,0.2359375,0.32750057452475817,0.1837532096316133,0.16451485517657952,0.018243183162750674,0.0,0.0,0.0,8.0,32.54687026143074,0.24774804711341858,46.880060876997845,0.7254570745111442,0.9750639386189259,0.9750639386189259,0.0,67.5,0.1878464921807919,0.36193134850699055,0.7566870723714346,26.117584705352783,0.2489917278289795,41.96609103762448,0.7355232821362843,1.0,1.0,0.0,config,default,FTTransformer,FTTransformer,FTTransformer
LLMBaseline260429-LB-Bidir (default),985.1,202.3,315.1,62.125,0.2359375,0.2797195848176526,0.14992755721479295,0.13030083938320988,0.019576485022913596,0.0,0.0,0.0,8.0,3489.637946128845,30.511514991521835,5133.071511013591,89.15788010521698,0.9672619047619052,0.9672619047619052,0.0,72.75,0.21340657261378765,0.2626673072322875,0.6717633976998103,3503.6312103271484,31.04453146457672,5197.794531329901,91.03818500343894,1.0,1.0,0.0,config,default,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LLMBaseline260429-LB-Bidir (tuned),977.5,176.0,229.5,62.625,0.2296875,0.2790841956886577,0.14789144802617193,0.12117509363246987,0.019220908149134634,0.0,0.0,0.0,8.0,29387.158058911562,28.703274488449097,41497.27881283101,82.20947845899916,0.9672619047619052,0.9672619047619052,0.0,70.0,0.2459497462859936,0.25188340211204907,0.679487649866561,29799.594719529152,29.181087613105774,36758.0994799086,79.89713903549978,1.0,1.0,0.0,hpo,tuned,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LR (tuned),975.6,245.2,405.0,62.75,0.228125,0.30839349100374247,0.18519348339184688,0.17083814561358754,0.0749203592925813,0.0,1.0,0.0,7.0,782.3162665367126,0.04602131247520447,1153.7523264672818,0.13580427108089183,0.8935421994884909,0.8935421994884909,0.0,72.5,0.22141144430010745,0.19321289577628128,0.6567171838619932,782.3769468069077,0.04763519763946533,1161.1961747992452,0.12874908807488247,1.0,1.0,0.0,hpo,tuned,LR,LinearModel,tabarena-2025-10-20
LLMBaseline260429-LB-Bidir (tuned + ensemble),941.6,127.7,218.6,64.875,0.2015625,0.28859647098817276,0.14433269824685208,0.13697583447550574,0.016187543003525616,0.0,0.0,0.0,8.0,29387.158058911562,129.87154203653336,41497.27881283101,378.30591919336126,0.996811224489796,0.996811224489796,0.0,69.5,0.26015816535032743,0.2936910692343562,0.6683171478916117,29799.594719529152,126.77513527870178,36758.0994799086,364.3541358044237,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaseline260429-LB-Bidir,LLMBaseline260429-LB-Bidir,260429-LB-Bidir
LR (default),929.0,213.9,357.4,65.625,0.1921875,0.32310244905057806,0.18486814834249332,0.15983277430382645,0.019492778651302257,0.0,0.0,0.0,8.0,4.327300071716309,0.055928826332092285,6.129715876733382,0.15967412087857555,0.9584398976982096,0.9584398976982096,0.0,72.0,0.22690053372945762,0.24153017948184957,0.659657798532656,3.872317314147949,0.05852973461151123,6.09759803439362,0.13652211117773533,1.0,1.0,0.0,config,default,LR,LinearModel,tabarena-2025-10-20
LLMBaselineBidirectional260426-BaselineBidir (default),922.6,83.5,139.9,66.0,0.1875,0.23930693930722052,0.08249253754617447,0.0737495268642232,0.015598915233840136,0.0,0.0,0.0,8.0,2578.9838145673275,19.494792848825455,3794.6563968335254,58.023317686109095,1.0,1.0,0.125,69.75,0.2137755801830582,0.1644769613573483,0.6587167326058576,3212.6791512966156,23.097511529922485,4153.312624270777,60.64044225401341,1.0,1.0,0.0,config,default,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
LLMBaselineBidirectional260426-BaselineBidir (tuned),902.6,79.2,161.5,67.125,0.1734375,0.24135540969561736,0.08494789974837746,0.08576981937439007,0.01533760742862601,0.0,0.0,0.0,8.0,23815.49220380187,19.24953928589821,34530.62908503644,56.72823939824513,1.0,1.0,0.125,70.25,0.2405951624893899,0.16042331753062644,0.667665609391132,28736.79303085804,21.376320004463196,35519.776162281414,62.14795811853534,1.0,1.0,0.0,hpo,tuned,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
LLMBaselineBidirectional260426-BaselineBidir (tuned + ensemble),899.2,77.5,163.1,67.3125,0.17109375,0.2537901418282972,0.08141003478976755,0.0944889042114318,0.015259273340884637,0.0,0.0,0.0,8.0,23815.49220380187,98.70823061466217,34530.62908503644,289.74952028513894,1.0,1.0,0.125,69.75,0.24874506567616927,0.1543772372224243,0.6603003566047032,28736.79303085804,91.56956684589386,35519.776162281414,290.4846960011902,1.0,1.0,0.0,hpo,tuned_ensemble,LLMBaselineBidirectional260426-BaselineBidir,LLMBaselineBidirectional260426-BaselineBidir,260426-BaselineBidir
KNN (tuned),848.9,65.3,188.5,69.875,0.1390625,0.2871217140522674,0.1383944767658699,0.13192720404085012,0.014443659717898183,0.0,0.0,0.0,8.0,84.01355239748955,0.028502434492111206,122.78166269530766,0.08134534437395385,1.0,1.0,0.0,71.5,0.19753010436178742,0.2562256296043416,0.6580611274554788,80.17977833747864,0.016977906227111816,122.05402896994727,0.05795516252908693,1.0,1.0,0.0,hpo,tuned,KNN,KNeighbors,tabarena-2025-10-20
KNN (default),818.6,113.2,250.1,71.25,0.121875,0.3676585881905907,0.19742112540069,0.17884095111005424,0.014236890120763537,0.0,0.0,0.0,8.0,0.4037066400051117,0.016637206077575684,0.5933117059212621,0.04872803353005681,1.0,1.0,0.0,73.5,0.22629706064046579,0.42009847219717467,0.8742633589908144,0.39991700649261475,0.015840768814086914,0.5937590955797374,0.0471850578818961,1.0,1.0,0.0,config,default,KNN,KNeighbors,tabarena-2025-10-20
LLMBaseline (default),702.4,178.4,741.0,75.4375,0.06953125,0.5195571297948789,0.16533669724390654,0.12827682973310334,0.013510692239858907,0.0,0.0,0.0,8.0,1646.0571447312832,15.87548342347145,2320.7139200113766,47.802848569692856,1.0,1.0,0.125,81.0,0.5239198118434629,1.0,1.102321164355845,1469.6662464141846,18.03919517993927,1913.1910796206157,56.85558312396747,1.0,1.0,0.0,config,default,LLMBaseline,LLMBaseline,LLMBaseline
