method,elo,elo+,elo-,rank,winrate,improvability,improvability+,improvability-,mrr,rank=1_count,rank=2_count,rank=3_count,rank>3_count,time_train_s,time_infer_s,time_train_s_per_1K,time_infer_s_per_1K,normalized-error,normalized-error-task,imputed,median_rank,median_improvability,median_loss_rescaled,median_metric_error,median_time_train_s,median_time_infer_s,median_time_train_s_per_1K,median_time_infer_s_per_1K,median_normalized-error,median_normalized-error-task,median_imputed,method_type,method_subtype,config_type,ta_name,ta_suite
LLMAdapter260423-bidir (default),1260.5,210.8,200.5,32.5625,0.5144231,0.23896796558040173,0.22395436875630104,0.1697088832033892,0.05554028656626747,0.0,0.0,0.0,8.0,704.4064462780952,20.21596336364746,1036.8133587342459,61.5915956076912,0.7595481403986805,0.7595481403986805,0.0,28.0,0.08345747733728731,0.17996373795266044,0.6232248036246665,639.6210813522339,16.016372203826904,937.9609039941988,55.78372078144782,0.8071433688969476,0.8071433688969476,0.0,config,default,LLMAdapter260423-bidir,LLMAdapter260423-bidir,260423-bidir
XGB (tuned),1256.2,131.2,127.7,32.875,0.50961536,0.20886356959208924,0.16794611388658887,0.12554110408353225,0.03466097445690829,0.0,0.0,0.0,8.0,1279.305900633335,0.7734250128269196,1935.1625276596744,2.2305003495264275,0.8971104928839986,0.8971104928839986,0.0,30.5,0.15436023041678548,0.12362649301493357,0.6047965929394385,1021.2042243480682,0.2503007650375366,1627.767421372563,0.7874258361169888,0.9234668462182534,0.9234668462182534,0.0,hpo,tuned,XGB,XGBoost,tabarena-2025-06-12
LLMSlot260424-next_token_pred (tuned + ensemble),1253.7,180.5,130.1,33.0625,0.5067308,0.19905915516965345,0.17954182813803388,0.1167890998115344,0.05763205399661842,0.0,0.0,0.0,8.0,9942.647742927074,93.32157304883003,15299.086571837606,292.6968055487679,0.8111422642778182,0.8111422642778182,0.125,38.5,0.12468745706827838,0.20420841549718122,0.6107468016796278,8851.673031568527,96.31820058822632,14708.2415741088,318.819977253586,1.0,1.0,0.0,hpo,tuned_ensemble,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
GBM (tuned),1238.4,57.1,42.1,34.1875,0.48942307,0.2107725038825778,0.17923709642102986,0.13219265735170038,0.029909730265517742,0.0,0.0,0.0,8.0,1111.4849604070187,0.46718037128448486,1682.0332181567687,1.2501993166671626,0.9677605589681179,0.9677605589681179,0.0,35.0,0.12261743450767837,0.14754062981365634,0.6034093913975174,937.7223933935165,0.16892719268798828,1568.638117454007,0.4352756098533662,1.0,1.0,0.0,hpo,tuned,GBM,LightGBM,tabarena-2025-06-12
NN_TORCH (tuned + ensemble),1237.5,106.7,113.1,34.25,0.48846152,0.20733111588396608,0.18555923235442384,0.1325507552721504,0.03479160690443891,0.0,0.0,0.0,8.0,5803.585976064205,0.7953949272632599,7925.938886845769,2.4982849827419704,0.897074104541818,0.897074104541818,0.0,32.0,0.12170320781923422,0.1221332644253327,0.5902905455599158,5155.808730125427,0.6435816287994385,6735.224283817535,1.7899246812907081,0.9716464722719738,0.9716464722719738,0.0,hpo,tuned_ensemble,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
NN_TORCH (tuned),1217.2,172.3,115.4,35.75,0.4653846,0.20979974055640888,0.18925190061250086,0.1330692142001323,0.03630664604094942,0.0,0.0,0.0,8.0,5803.585976064205,0.06921929121017456,7925.938886845769,0.21677853946099454,0.8830633985072326,0.8830633985072326,0.0,38.5,0.12273322429522832,0.14221510764478343,0.5991524315447422,5155.808730125427,0.061765313148498535,6735.224283817535,0.21384474558951883,1.0,1.0,0.0,hpo,tuned,NN_TORCH,NeuralNetTorch,tabarena-2025-06-12
MNCA_GPU (default),1216.3,203.5,226.1,35.8125,0.4644231,0.23902197423731686,0.21477303260919361,0.16892468155300627,0.0673622692378085,0.0,0.0,1.0,7.0,24.150131314992905,0.1300068199634552,34.275433510873086,0.3914298716619257,0.808475201856117,0.808475201856117,0.0,34.75,0.12541067010110146,0.13895204229355357,0.5812339705072842,17.638610243797302,0.11956667900085449,25.23144628474734,0.3321009276333038,0.9492187499999964,0.9492187499999964,0.0,config,default,MNCA_GPU,ModernNCA_GPU,tabarena-2025-06-12
XT (tuned + ensemble),1205.2,137.4,159.8,36.625,0.45192307,0.23598594539893675,0.1566554532154933,0.12873089298333093,0.03493692875630896,0.0,0.0,0.0,8.0,630.9151346683502,0.6544001400470734,978.867492395353,2.1362176277954807,0.8677857978635087,0.8677857978635087,0.0,39.5,0.1795175562467336,0.15972152852403176,0.6128694732347477,630.5320578813553,0.5511187314987183,1001.6978852033117,1.6527941173563265,0.9972709414999985,0.9972709414999985,0.0,hpo,tuned_ensemble,XT,ExtraTrees,tabarena-2025-06-12
TABM_GPU (default),1203.5,143.1,170.7,36.75,0.45,0.2070156927154629,0.16823615400104566,0.11985895217310372,0.030342012648514195,0.0,0.0,0.0,8.0,34.04588633775711,0.09565034508705139,45.79841704303408,0.29920169803886676,0.886772667362984,0.886772667362984,0.0,35.0,0.1791728902165795,0.1637432722636602,0.6128946304463878,18.25976824760437,0.08016908168792725,30.204824011796028,0.2788861500489269,1.0,1.0,0.0,config,default,TABM_GPU,TabM_GPU,tabarena-2025-06-12
LLMSlot260424-next_token_pred (default),1201.8,122.7,111.0,36.875,0.44807693,0.20576355447365988,0.18134047709832715,0.11318472789961007,0.030099167060650616,0.0,0.0,0.0,8.0,1288.5226116776466,17.994834512472153,1831.495181672694,53.61306577304922,0.9055691270164662,0.9055691270164662,0.125,37.75,0.12912754188488246,0.2157025925981622,0.615069693459434,1230.0847924947739,16.567060589790344,2048.8592358752862,55.22688088460714,1.0,1.0,0.0,config,default,LLMSlot260424-next_token_pred,LLMSlot260424-next_token_pred,260424-next_token_pred
